https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCH,Volume USD
1622160000,2021-05-28 00:00:00,BCH/USD,748.54,761.48,652.37,688.86,13796.06638316,9503558.288703598
1622073600,2021-05-27 00:00:00,BCH/USD,764.82,808.71,702.65,746.49,15503.79646938,11573429.026427476
1621987200,2021-05-26 00:00:00,BCH/USD,722.78,789.91,707.83,764.69,21915.26011046,16758380.253867658
1621900800,2021-05-25 00:00:00,BCH/USD,754.24,792.74,671.91,718.90,24760.01990965,17799978.313047383
1621814400,2021-05-24 00:00:00,BCH/USD,552.94,760.10,541.08,753.89,26933.45931006,20304865.639261134
1621728000,2021-05-23 00:00:00,BCH/USD,629.98,659.14,468.02,552.94,26997.19728537,14927830.26697249
1621641600,2021-05-22 00:00:00,BCH/USD,689.24,720.80,600.38,629.86,15827.02982691,9968813.006777532
1621555200,2021-05-21 00:00:00,BCH/USD,816.87,852.53,606.32,689.27,24108.90350216,16617543.916933822
1621468800,2021-05-20 00:00:00,BCH/USD,696.48,865.21,617.76,820.03,27505.37942145,22555236.286971644
1621382400,2021-05-19 00:00:00,BCH/USD,1091.05,1110.96,493.78,695.54,46221.35516252,32148801.369739156
1621296000,2021-05-18 00:00:00,BCH/USD,1067.26,1167.17,1054.88,1092.41,11255.58539414,12295714.040412478
1621209600,2021-05-17 00:00:00,BCH/USD,1166.94,1167.41,989.13,1063.50,20581.33963185,21888254.698472477
1621123200,2021-05-16 00:00:00,BCH/USD,1170.85,1280.96,1099.01,1166.87,13892.09271570,16210266.227168858
1621036800,2021-05-15 00:00:00,BCH/USD,1295.96,1334.10,1157.07,1168.52,9966.26895218,11645784.596001374
1620950400,2021-05-14 00:00:00,BCH/USD,1248.75,1363.41,1226.64,1298.21,14222.51894827,18463816.3238336
1620864000,2021-05-13 00:00:00,BCH/USD,1232.78,1345.89,1133.89,1256.05,40319.88532581,50643791.96348365
1620777600,2021-05-12 00:00:00,BCH/USD,1550.73,1640.00,1204.10,1237.14,27196.98357902,33646476.26494881
1620691200,2021-05-11 00:00:00,BCH/USD,1316.42,1550.23,1302.99,1550.23,19463.16059434,30172375.448163696
1620604800,2021-05-10 00:00:00,BCH/USD,1429.54,1570.00,1210.00,1324.79,28297.54699736,37488307.28663255
1620518400,2021-05-09 00:00:00,BCH/USD,1395.42,1431.00,1284.00,1430.00,12535.89746239,17926333.371217698
1620432000,2021-05-08 00:00:00,BCH/USD,1343.12,1449.56,1323.55,1401.06,12063.10132808,16901128.746719763
1620345600,2021-05-07 00:00:00,BCH/USD,1504.32,1507.44,1272.48,1343.01,30902.02490436,41501728.46680453
1620259200,2021-05-06 00:00:00,BCH/USD,1456.18,1604.26,1272.10,1508.12,68540.48413056,103367274.92698014
1620172800,2021-05-05 00:00:00,BCH/USD,951.39,1479.76,940.00,1455.11,63623.66996053,92579438.3962668
1620086400,2021-05-04 00:00:00,BCH/USD,1016.89,1054.65,932.74,950.88,26234.66313696,24946016.483672526
1620000000,2021-05-03 00:00:00,BCH/USD,974.54,1049.00,973.80,1015.95,11945.63205948,12136164.890828706
1619913600,2021-05-02 00:00:00,BCH/USD,1005.40,1011.45,953.67,974.72,5073.33942570,4945085.4050183045
1619827200,2021-05-01 00:00:00,BCH/USD,997.51,1031.84,944.00,1006.85,9114.08088640,9176512.34047184
1619740800,2021-04-30 00:00:00,BCH/USD,881.26,1002.80,869.99,997.03,16868.17280800,16818074.334760237
1619654400,2021-04-29 00:00:00,BCH/USD,911.27,915.08,859.31,880.27,14731.34454309,12967560.660945833
1619568000,2021-04-28 00:00:00,BCH/USD,893.27,930.60,854.27,909.41,12510.86029321,11377501.459248105
1619481600,2021-04-27 00:00:00,BCH/USD,849.20,892.97,833.04,892.48,11267.61710687,10056122.915539337
1619395200,2021-04-26 00:00:00,BCH/USD,761.34,850.81,752.26,849.93,14745.45604862,12532605.459403597
1619308800,2021-04-25 00:00:00,BCH/USD,771.90,806.97,716.77,760.45,8723.89032767,6634082.399676652
1619222400,2021-04-24 00:00:00,BCH/USD,836.26,836.26,750.00,771.63,5570.69428994,4298514.834946402
1619136000,2021-04-23 00:00:00,BCH/USD,852.00,873.41,690.17,840.06,20555.47703004,17267834.0338554
1619049600,2021-04-22 00:00:00,BCH/USD,918.49,971.84,841.77,854.94,13173.04602468,11262163.96833992
1618963200,2021-04-21 00:00:00,BCH/USD,942.08,999.80,900.51,912.86,8857.07894092,8085273.082008231
1618876800,2021-04-20 00:00:00,BCH/USD,894.13,973.21,830.86,942.28,15424.75141686,14534434.765078839
1618790400,2021-04-19 00:00:00,BCH/USD,974.73,1041.18,873.75,894.53,16895.68005672,15113692.681137742
1618704000,2021-04-18 00:00:00,BCH/USD,990.98,1016.64,810.60,974.03,37987.83536803,37001291.283522256
1618617600,2021-04-17 00:00:00,BCH/USD,1105.15,1217.95,988.60,993.41,35342.88897546,35109979.33711172
1618531200,2021-04-16 00:00:00,BCH/USD,867.13,1176.40,818.00,1105.03,60961.43689550,67364216.61263436
1618444800,2021-04-15 00:00:00,BCH/USD,816.42,878.10,798.64,868.45,17696.72742652,15368722.933561293
1618358400,2021-04-14 00:00:00,BCH/USD,746.93,846.12,746.60,814.83,27429.56881640,22350435.558667213
1618272000,2021-04-13 00:00:00,BCH/USD,671.46,751.97,667.83,747.77,18191.03597645,13602710.972110016
1618185600,2021-04-12 00:00:00,BCH/USD,690.51,696.32,652.31,671.64,9814.11556909,6591552.580823607
1618099200,2021-04-11 00:00:00,BCH/USD,674.47,714.99,669.96,689.69,8404.32282933,5796377.412160608
1618012800,2021-04-10 00:00:00,BCH/USD,632.35,680.00,624.14,671.92,9672.48216970,6499134.219464824
1617926400,2021-04-09 00:00:00,BCH/USD,644.23,649.57,625.87,632.19,5001.29551045,3161769.0087513854
1617840000,2021-04-08 00:00:00,BCH/USD,614.85,643.52,610.40,643.27,9238.74910702,5943010.138072755
1617753600,2021-04-07 00:00:00,BCH/USD,662.97,693.81,595.11,615.03,14096.36208115,8669685.570769684
1617667200,2021-04-06 00:00:00,BCH/USD,647.86,673.74,614.82,662.81,23961.51741928,15881933.360672975
1617580800,2021-04-05 00:00:00,BCH/USD,561.15,647.22,554.04,647.22,26209.82491546,16963522.88178402
1617494400,2021-04-04 00:00:00,BCH/USD,530.57,564.07,522.18,560.51,9257.50379052,5188923.449624365
1617408000,2021-04-03 00:00:00,BCH/USD,580.22,595.84,530.00,531.04,11579.35474785,6149100.545298263
1617321600,2021-04-02 00:00:00,BCH/USD,557.72,598.00,545.34,580.38,12688.67235947,7364251.663989198
1617235200,2021-04-01 00:00:00,BCH/USD,541.69,559.69,528.92,556.06,11001.64239423,6117573.269735534
1617148800,2021-03-31 00:00:00,BCH/USD,525.97,545.00,502.36,541.28,7515.41637966,4067944.577982364
1617062400,2021-03-30 00:00:00,BCH/USD,518.46,536.09,511.56,525.42,6593.75006017,3464488.1566145215
1616976000,2021-03-29 00:00:00,BCH/USD,497.66,524.29,491.77,517.84,6326.17829248,3275948.1669778433
1616889600,2021-03-28 00:00:00,BCH/USD,501.38,505.33,488.60,497.08,5551.68100510,2759629.594015108
1616803200,2021-03-27 00:00:00,BCH/USD,506.75,510.00,486.34,500.64,4296.62823231,2151063.9582236786
1616716800,2021-03-26 00:00:00,BCH/USD,474.20,508.35,470.51,506.44,11854.70263653,6003695.603244253
1616630400,2021-03-25 00:00:00,BCH/USD,473.23,482.55,451.27,473.12,10225.54034837,4837907.649620814
1616544000,2021-03-24 00:00:00,BCH/USD,510.66,529.09,442.95,474.55,9531.55956004,4523201.589216982
1616457600,2021-03-23 00:00:00,BCH/USD,509.27,532.20,505.54,510.91,7298.74498048,3729001.797977037
1616371200,2021-03-22 00:00:00,BCH/USD,524.21,538.48,506.00,509.39,10007.04371744,5097487.999226761
1616284800,2021-03-21 00:00:00,BCH/USD,535.91,543.46,515.48,524.64,7369.28594099,3866222.1760809934
1616198400,2021-03-20 00:00:00,BCH/USD,532.81,552.06,530.00,535.67,8818.61969092,4723870.009835117
1616112000,2021-03-19 00:00:00,BCH/USD,527.90,550.86,516.80,533.08,6185.93172036,3297596.4814895093
1616025600,2021-03-18 00:00:00,BCH/USD,542.91,547.32,522.55,528.57,8243.73100394,4357388.896752566
1615939200,2021-03-17 00:00:00,BCH/USD,529.62,541.41,511.86,541.41,10109.08708899,5473160.840850076
1615852800,2021-03-16 00:00:00,BCH/USD,524.45,538.42,502.49,529.15,10296.33442593,5448305.361480859
1615766400,2021-03-15 00:00:00,BCH/USD,551.96,568.01,513.85,523.68,14711.41381037,7704073.184214561
1615680000,2021-03-14 00:00:00,BCH/USD,593.91,601.73,551.39,552.84,11595.15006006,6410262.75920357
1615593600,2021-03-13 00:00:00,BCH/USD,538.39,608.83,522.88,593.77,20603.26043253,12233597.94702334
1615507200,2021-03-12 00:00:00,BCH/USD,552.06,564.00,510.00,538.62,9321.66395876,5020834.641467311
1615420800,2021-03-11 00:00:00,BCH/USD,546.27,564.89,528.80,550.45,11017.86809290,6064785.491736806
1615334400,2021-03-10 00:00:00,BCH/USD,546.00,568.06,517.07,547.70,13067.58559413,7157116.629905001
1615248000,2021-03-09 00:00:00,BCH/USD,530.00,547.57,523.49,545.48,10027.71363694,5469917.234678031
1615161600,2021-03-08 00:00:00,BCH/USD,516.00,529.97,500.86,529.85,9279.31546061,4916645.296804208
1615075200,2021-03-07 00:00:00,BCH/USD,502.01,518.31,502.01,516.14,4259.75144437,2198628.110497132
1614988800,2021-03-06 00:00:00,BCH/USD,498.07,505.21,482.64,500.24,4787.96100571,2395129.6134963706
1614902400,2021-03-05 00:00:00,BCH/USD,504.90,504.90,472.72,498.80,9945.17357363,4960652.578526644
1614816000,2021-03-04 00:00:00,BCH/USD,520.70,538.63,491.62,505.51,10430.96785256,5272958.559147605
1614729600,2021-03-03 00:00:00,BCH/USD,516.91,555.25,512.50,523.50,9646.83773134,5050119.55235649
1614643200,2021-03-02 00:00:00,BCH/USD,501.53,550.00,495.02,517.16,15985.59599548,8267110.825022437
1614556800,2021-03-01 00:00:00,BCH/USD,460.53,506.57,458.68,501.47,15499.86005503,7772714.821795895
1614470400,2021-02-28 00:00:00,BCH/USD,481.65,485.76,432.02,460.30,15137.88048457,6967966.387047571
1614384000,2021-02-27 00:00:00,BCH/USD,486.01,501.42,473.81,483.90,7832.55495159,3790173.341074401
1614297600,2021-02-26 00:00:00,BCH/USD,499.59,507.60,457.35,485.33,17732.56500499,8606145.773871796
1614211200,2021-02-25 00:00:00,BCH/USD,527.15,557.45,493.32,498.57,15001.71905295,7479407.068229281
1614124800,2021-02-24 00:00:00,BCH/USD,516.97,557.21,497.09,527.51,25257.82645152,13323756.031441314
1614038400,2021-02-23 00:00:00,BCH/USD,630.43,631.74,438.50,517.62,46921.68024506,24287600.128447957
1613952000,2021-02-22 00:00:00,BCH/USD,709.02,710.43,533.33,629.58,31244.14692365,19670690.02019157
1613865600,2021-02-21 00:00:00,BCH/USD,676.37,736.05,667.75,707.45,10115.45204772,7156176.551159515
1613779200,2021-02-20 00:00:00,BCH/USD,722.35,749.00,630.00,678.77,16412.36276618,11140219.474799996
1613692800,2021-02-19 00:00:00,BCH/USD,705.40,742.60,681.70,719.98,17250.08459421,12419715.906139316
1613606400,2021-02-18 00:00:00,BCH/USD,717.09,730.64,690.00,704.24,8727.52535105,6146272.453223453
1613520000,2021-02-17 00:00:00,BCH/USD,706.13,727.51,674.04,717.26,12833.23974936,9204769.542625954
1613433600,2021-02-16 00:00:00,BCH/USD,717.35,745.39,670.00,705.47,22139.97800333,15619090.282009216
1613347200,2021-02-15 00:00:00,BCH/USD,722.16,773.32,600.00,714.59,46479.51241572,33213794.777149353
1613260800,2021-02-14 00:00:00,BCH/USD,670.23,750.00,652.17,722.52,55165.34439243,39858064.630418524
1613174400,2021-02-13 00:00:00,BCH/USD,581.06,669.44,540.86,668.27,40267.35379845,26909464.52289018
1613088000,2021-02-12 00:00:00,BCH/USD,531.17,581.32,510.69,578.04,28404.77719282,16419097.408537673
1613001600,2021-02-11 00:00:00,BCH/USD,497.01,542.03,491.04,529.71,20887.48869951,11064311.639017442
1612915200,2021-02-10 00:00:00,BCH/USD,515.94,540.00,468.17,495.35,37681.17149777,18665368.301420372
1612828800,2021-02-09 00:00:00,BCH/USD,485.44,520.00,473.56,516.03,26926.08829492,13894669.342827566
1612742400,2021-02-08 00:00:00,BCH/USD,445.91,488.90,437.26,484.33,20902.48378049,10123699.969404722
1612656000,2021-02-07 00:00:00,BCH/USD,458.17,464.39,429.68,446.39,22844.17431121,10197410.970781032
1612569600,2021-02-06 00:00:00,BCH/USD,448.76,490.83,446.36,459.54,24406.78077661,11215892.03808336
1612483200,2021-02-05 00:00:00,BCH/USD,423.24,449.02,417.74,447.83,12975.76382116,5810936.312030083
1612396800,2021-02-04 00:00:00,BCH/USD,448.60,455.81,412.90,421.75,15005.57771584,6328602.40165552
1612310400,2021-02-03 00:00:00,BCH/USD,430.74,450.60,429.00,446.64,11451.21261966,5114569.604444942
1612224000,2021-02-02 00:00:00,BCH/USD,413.12,435.00,411.68,430.47,12029.94164325,5178528.979169828
1612137600,2021-02-01 00:00:00,BCH/USD,399.81,445.57,390.19,414.83,16996.88706026,7050818.659207655
1612051200,2021-01-31 00:00:00,BCH/USD,416.96,416.96,391.31,399.53,7071.02569994,2825086.897897028
1611964800,2021-01-30 00:00:00,BCH/USD,409.58,419.43,392.29,416.00,14538.05904847,6047832.56416352
1611878400,2021-01-29 00:00:00,BCH/USD,406.09,435.79,391.98,407.92,34762.04859071,14180134.861122424
1611792000,2021-01-28 00:00:00,BCH/USD,377.83,415.31,371.00,406.54,13171.18709205,5354614.400402008
1611705600,2021-01-27 00:00:00,BCH/USD,428.24,428.24,369.46,378.76,33184.50153442,12568961.801176919
1611619200,2021-01-26 00:00:00,BCH/USD,431.90,438.03,413.47,428.39,12575.46465415,5387203.303191318
1611532800,2021-01-25 00:00:00,BCH/USD,440.20,465.02,430.27,433.00,10473.57856059,4535059.51673547
1611446400,2021-01-24 00:00:00,BCH/USD,427.80,449.09,422.43,439.65,6140.65424393,2699738.6383438245
1611360000,2021-01-23 00:00:00,BCH/USD,439.80,444.18,419.82,431.44,6621.24540471,2856670.1174080824
1611273600,2021-01-22 00:00:00,BCH/USD,418.54,451.22,391.63,441.95,18265.78351595,8072563.024874102
1611187200,2021-01-21 00:00:00,BCH/USD,498.05,499.99,403.77,418.25,14321.95597523,5990158.086639947
1611100800,2021-01-20 00:00:00,BCH/USD,507.92,518.34,465.61,498.12,12530.21834450,6241552.361762339
1611014400,2021-01-19 00:00:00,BCH/USD,509.17,553.13,502.90,507.92,14648.52405261,7440278.336801671
1610928000,2021-01-18 00:00:00,BCH/USD,479.99,514.88,469.16,508.53,8948.17010649,4550412.94425336
1610841600,2021-01-17 00:00:00,BCH/USD,489.98,495.13,461.57,479.55,7269.43158184,3486055.915071372
1610755200,2021-01-16 00:00:00,BCH/USD,491.75,515.19,473.42,489.72,13595.72340829,6658097.667507779
1610668800,2021-01-15 00:00:00,BCH/USD,527.96,535.00,451.98,493.50,20859.05098157,10293941.659404794
1610582400,2021-01-14 00:00:00,BCH/USD,499.11,539.00,484.16,527.88,19714.02581174,10406639.94550131
1610496000,2021-01-13 00:00:00,BCH/USD,451.80,501.00,434.14,497.03,24009.47433362,11933429.028039148
1610409600,2021-01-12 00:00:00,BCH/USD,478.27,511.98,443.26,452.01,46253.78826057,20907174.831660245
1610323200,2021-01-11 00:00:00,BCH/USD,602.64,602.64,398.80,478.89,81107.91875118,38841771.21075259
1610236800,2021-01-10 00:00:00,BCH/USD,577.94,631.71,546.01,600.59,76357.70182150,45859672.136974685
1610150400,2021-01-09 00:00:00,BCH/USD,439.34,591.47,418.43,578.11,53534.45047745,30948801.165518623
1610064000,2021-01-08 00:00:00,BCH/USD,450.37,458.77,404.65,437.78,31162.09994651,13642144.114583146
1609977600,2021-01-07 00:00:00,BCH/USD,455.69,484.24,425.62,448.98,27553.20347228,12370837.294984275
1609891200,2021-01-06 00:00:00,BCH/USD,420.57,459.11,411.71,454.35,29976.27662386,13619721.284050792
