https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAT,Volume USD
1730419200,2024-11-01 00:00:00,BAT/USD,0.15921,0.16198,0.15803,0.15803,8213.22043395,1297.9352251771186
1730332800,2024-10-31 00:00:00,BAT/USD,0.16662,0.16662,0.15974,0.15974,4688.96526263,749.0153110525163
1730246400,2024-10-30 00:00:00,BAT/USD,0.16573,0.17032,0.16573,0.17032,1033.13362987,175.96331983945842
1730160000,2024-10-29 00:00:00,BAT/USD,0.16741,0.16866,0.16741,0.16866,636.43306118,107.3408000986188
1730073600,2024-10-28 00:00:00,BAT/USD,0.16514,0.16514,0.16514,0.16514,142.12620808,23.4707220023312
1729987200,2024-10-27 00:00:00,BAT/USD,0.16228,0.16414,0.16228,0.16289,2186.87435477,356.2199636484853
1729900800,2024-10-26 00:00:00,BAT/USD,0.16361,0.16361,0.16306,0.16306,346.54985970,56.508420122682004
1729814400,2024-10-25 00:00:00,BAT/USD,0.17573,0.17573,0.15831,0.15831,1705.94477823,270.06811784159135
1729728000,2024-10-24 00:00:00,BAT/USD,0.17174,0.17798,0.17174,0.17798,6754.96140282,1202.2480304739036
1729641600,2024-10-23 00:00:00,BAT/USD,0.17443,0.17506,0.16690,0.17210,7570.10221060,1302.81459044426
1729555200,2024-10-22 00:00:00,BAT/USD,0.17498,0.17498,0.17498,0.17498,167.73832820,29.350852668436
1729468800,2024-10-21 00:00:00,BAT/USD,0.18275,0.18275,0.17885,0.17885,215.51940293,38.54564521403051
1729382400,2024-10-20 00:00:00,BAT/USD,0.17833,0.17833,0.17833,0.17833,0.00000000,0.0
1729296000,2024-10-19 00:00:00,BAT/USD,0.17836,0.17942,0.17255,0.17833,927.43434431,165.3893666208023
1729209600,2024-10-18 00:00:00,BAT/USD,0.17262,0.17268,0.17262,0.17268,2346.02164220,405.111017175096
1729123200,2024-10-17 00:00:00,BAT/USD,0.17810,0.17810,0.17810,0.17810,0.00000000,0.0
1729036800,2024-10-16 00:00:00,BAT/USD,0.17896,0.18009,0.17781,0.17810,10387.46945269,1850.008309524089
1728950400,2024-10-15 00:00:00,BAT/USD,0.18223,0.18226,0.17832,0.17932,21413.04083095,3839.7864818059543
1728864000,2024-10-14 00:00:00,BAT/USD,0.16583,0.16583,0.16583,0.16583,35.17375643,5.8328640287869
1728777600,2024-10-13 00:00:00,BAT/USD,0.17369,0.17490,0.17369,0.17489,1826.31831035,319.4048092971115
1728691200,2024-10-12 00:00:00,BAT/USD,0.17114,0.17114,0.17114,0.17114,0.00000000,0.0
1728604800,2024-10-11 00:00:00,BAT/USD,0.17114,0.17114,0.17114,0.17114,0.00000000,0.0
1728518400,2024-10-10 00:00:00,BAT/USD,0.17114,0.17114,0.17114,0.17114,0.00000000,0.0
1728432000,2024-10-09 00:00:00,BAT/USD,0.17114,0.17114,0.17114,0.17114,0.00000000,0.0
1728345600,2024-10-08 00:00:00,BAT/USD,0.17114,0.17114,0.17114,0.17114,260.39941487,44.5647558608518
1728259200,2024-10-07 00:00:00,BAT/USD,0.17131,0.17131,0.17131,0.17131,500.00000000,85.655
1728172800,2024-10-06 00:00:00,BAT/USD,0.16980,0.17454,0.16980,0.17454,567.04010488,98.97117990575519
1728086400,2024-10-05 00:00:00,BAT/USD,0.16848,0.17150,0.16807,0.16811,7641.61153867,1284.6313157658137
1728000000,2024-10-04 00:00:00,BAT/USD,0.16523,0.16769,0.16523,0.16769,3416.23734348,572.8688401281612
1727913600,2024-10-03 00:00:00,BAT/USD,0.16435,0.16447,0.16435,0.16447,4955.78220959,815.0775000112674
1727827200,2024-10-02 00:00:00,BAT/USD,0.16781,0.16781,0.15250,0.16191,41865.43001090,6778.431773064819
1727740800,2024-10-01 00:00:00,BAT/USD,0.17402,0.17402,0.17134,0.17134,7360.97658786,1261.2297285639324
1727654400,2024-09-30 00:00:00,BAT/USD,0.18638,0.18731,0.18638,0.18731,1397.78417367,261.8189535701277
1727568000,2024-09-29 00:00:00,BAT/USD,0.19180,0.19180,0.19180,0.19180,323.71983595,62.08946453521
1727481600,2024-09-28 00:00:00,BAT/USD,0.19796,0.19796,0.19796,0.19796,0.00000000,0.0
1727395200,2024-09-27 00:00:00,BAT/USD,0.19485,0.19956,0.19485,0.19796,1876.45422760,371.462878895696
1727308800,2024-09-26 00:00:00,BAT/USD,0.19390,0.19390,0.19390,0.19390,236.76733663,45.909186572557
1727222400,2024-09-25 00:00:00,BAT/USD,0.19006,0.19006,0.19006,0.19006,473.53467326,89.9999999997956
1727136000,2024-09-24 00:00:00,BAT/USD,0.19085,0.19123,0.19085,0.19123,6000.00000000,1147.38
1727049600,2024-09-23 00:00:00,BAT/USD,0.19109,0.20815,0.18759,0.18912,898.71181656,169.9643787478272
1726963200,2024-09-22 00:00:00,BAT/USD,0.18693,0.18693,0.18440,0.18440,606.88854226,111.91024719274401
1726876800,2024-09-21 00:00:00,BAT/USD,0.19259,0.19259,0.19206,0.19206,381.96740299,73.3606594182594
1726790400,2024-09-20 00:00:00,BAT/USD,0.18319,0.18704,0.18319,0.18447,8326.03447858,1535.9035802636527
1726704000,2024-09-19 00:00:00,BAT/USD,0.18237,0.18642,0.18237,0.18640,2492.00000000,464.5088
1726617600,2024-09-18 00:00:00,BAT/USD,0.17417,0.17417,0.17417,0.17417,1906.57790206,332.0686732017902
1726531200,2024-09-17 00:00:00,BAT/USD,0.16703,0.16703,0.16703,0.16703,0.00000000,0.0
1726444800,2024-09-16 00:00:00,BAT/USD,0.16703,0.16703,0.16703,0.16703,108.06564246,18.050204260093803
1726358400,2024-09-15 00:00:00,BAT/USD,0.17184,0.17184,0.17184,0.17184,0.00000000,0.0
1726272000,2024-09-14 00:00:00,BAT/USD,0.17184,0.17184,0.17184,0.17184,0.00000000,0.0
1726185600,2024-09-13 00:00:00,BAT/USD,0.17184,0.17184,0.17184,0.17184,1654.63611499,284.33266999988155
1726099200,2024-09-12 00:00:00,BAT/USD,0.16780,0.17259,0.16780,0.17259,1417.44642105,244.6370778090195
1726012800,2024-09-11 00:00:00,BAT/USD,0.16445,0.16445,0.16436,0.16437,821.20123343,134.98084673888908
1725926400,2024-09-10 00:00:00,BAT/USD,0.16508,0.16508,0.16508,0.16508,10000.00000000,1650.8
1725840000,2024-09-09 00:00:00,BAT/USD,0.15940,0.16465,0.15940,0.16465,7589.07472562,1249.541153573333
1725753600,2024-09-08 00:00:00,BAT/USD,0.15842,0.15842,0.15842,0.15842,145.13320003,22.992001548752604
1725667200,2024-09-07 00:00:00,BAT/USD,0.15507,0.15534,0.15503,0.15503,8295.10523634,1285.99016478979
1725580800,2024-09-06 00:00:00,BAT/USD,0.15941,0.15941,0.15941,0.15941,817.70632687,130.3505655663467
1725494400,2024-09-05 00:00:00,BAT/USD,0.16176,0.16176,0.15982,0.15982,230.00000000,36.758599999999994
1725408000,2024-09-04 00:00:00,BAT/USD,0.16623,0.16623,0.16623,0.16623,0.00000000,0.0
1725321600,2024-09-03 00:00:00,BAT/USD,0.16623,0.16623,0.16623,0.16623,143.72304456,23.8910816972088
1725235200,2024-09-02 00:00:00,BAT/USD,0.16022,0.16435,0.12728,0.16185,1044.34487976,169.02721878915597
1725148800,2024-09-01 00:00:00,BAT/USD,0.16398,0.16398,0.16398,0.16398,0.00000000,0.0
1725062400,2024-08-31 00:00:00,BAT/USD,0.16398,0.16398,0.16398,0.16398,1608.35741569,263.73844902484615
1724976000,2024-08-30 00:00:00,BAT/USD,0.16416,0.16416,0.16416,0.16416,0.00000000,0.0
1724889600,2024-08-29 00:00:00,BAT/USD,0.16722,0.16815,0.16416,0.16416,12594.77352419,2067.5580217310307
1724803200,2024-08-28 00:00:00,BAT/USD,0.17610,0.17610,0.17610,0.17610,0.00000000,0.0
1724716800,2024-08-27 00:00:00,BAT/USD,0.17864,0.17864,0.17610,0.17610,3174.16826070,558.9710307092699
1724630400,2024-08-26 00:00:00,BAT/USD,0.18421,0.18465,0.18418,0.18465,1574.82678924,290.791766633166
1724544000,2024-08-25 00:00:00,BAT/USD,0.19126,0.19126,0.19126,0.19126,0.00000000,0.0
1724457600,2024-08-24 00:00:00,BAT/USD,0.18926,0.19150,0.18926,0.19126,299.70190803,57.320986929817806
1724371200,2024-08-23 00:00:00,BAT/USD,0.17664,0.17664,0.17664,0.17664,694.20008511,122.6235030338304
1724284800,2024-08-22 00:00:00,BAT/USD,0.17605,0.17818,0.17605,0.17628,8988.50465667,1584.4936008777877
1724198400,2024-08-21 00:00:00,BAT/USD,0.17628,0.17628,0.17346,0.17346,786.01230474,136.3416943802004
1724112000,2024-08-20 00:00:00,BAT/USD,0.16860,0.17019,0.16830,0.17019,692.57825891,117.86989388389291
1724025600,2024-08-19 00:00:00,BAT/USD,0.16160,0.16450,0.16160,0.16450,336.47884951,55.350770744395
1723939200,2024-08-18 00:00:00,BAT/USD,0.16160,0.16693,0.16160,0.16470,403.10819594,66.391919871318
1723852800,2024-08-17 00:00:00,BAT/USD,0.16120,0.16120,0.15930,0.15930,233.61892031,37.215494005383
1723766400,2024-08-16 00:00:00,BAT/USD,0.16240,0.16240,0.15811,0.15930,655.99048613,104.499284440509
1723680000,2024-08-15 00:00:00,BAT/USD,0.16326,0.16610,0.16029,0.16110,2369.48148012,381.723466447332
1723593600,2024-08-14 00:00:00,BAT/USD,0.16739,0.16739,0.16411,0.16411,250.90676356,41.1763089678316
1723507200,2024-08-13 00:00:00,BAT/USD,0.16171,0.17041,0.16171,0.17041,8286.04264507,1412.0245271463787
1723420800,2024-08-12 00:00:00,BAT/USD,0.16090,0.16500,0.16090,0.16500,1239.29024238,204.48288999270002
1723334400,2024-08-11 00:00:00,BAT/USD,0.15235,0.15235,0.15120,0.15120,4489.00000000,678.7368
1723248000,2024-08-10 00:00:00,BAT/USD,0.16789,0.16789,0.16789,0.16789,73.25291790,12.298432386231001
1723161600,2024-08-09 00:00:00,BAT/USD,0.16500,0.16600,0.16369,0.16560,6389.61939063,1058.1209710883281
1723075200,2024-08-08 00:00:00,BAT/USD,0.15358,0.16490,0.15358,0.16490,2436.29746705,401.74545231654497
1722988800,2024-08-07 00:00:00,BAT/USD,0.15981,0.15981,0.15150,0.15350,8448.23932854,1296.80473693089
1722902400,2024-08-06 00:00:00,BAT/USD,0.15662,0.15782,0.15662,0.15782,1517.03175581,239.4179517019342
1722816000,2024-08-05 00:00:00,BAT/USD,0.15327,0.15770,0.14080,0.15770,17344.52631124,2735.231799282548
1722729600,2024-08-04 00:00:00,BAT/USD,0.16440,0.16440,0.15300,0.15969,17448.42938676,2786.339688771704
1722643200,2024-08-03 00:00:00,BAT/USD,0.16703,0.16703,0.16461,0.16461,25863.93714016,4257.462692641738
1722556800,2024-08-02 00:00:00,BAT/USD,0.17970,0.17970,0.17200,0.17200,711.98179085,122.4608680262
1722470400,2024-08-01 00:00:00,BAT/USD,0.17809,0.17848,0.17809,0.17848,189.30988545,33.788028355116
1722384000,2024-07-31 00:00:00,BAT/USD,0.19560,0.19590,0.19521,0.19590,411.87283559,80.685888492081
1722297600,2024-07-30 00:00:00,BAT/USD,0.19380,0.19380,0.19100,0.19100,1438.00495610,274.65894661510004
1722211200,2024-07-29 00:00:00,BAT/USD,0.19651,0.19651,0.19061,0.19061,9032.20670049,1721.628919180399
1722124800,2024-07-28 00:00:00,BAT/USD,0.19721,0.19721,0.19601,0.19651,290.42206823,57.070840627877296
1722038400,2024-07-27 00:00:00,BAT/USD,0.19241,0.19241,0.19241,0.19241,0.00000000,0.0
1721952000,2024-07-26 00:00:00,BAT/USD,0.18341,0.19299,0.17462,0.19241,2633.18644341,506.6514035765181
1721865600,2024-07-25 00:00:00,BAT/USD,0.19222,0.19222,0.18360,0.18360,2782.44667268,510.8572091040481
1721779200,2024-07-24 00:00:00,BAT/USD,0.19371,0.20523,0.19318,0.19900,3993.18797384,794.64440679416
1721692800,2024-07-23 00:00:00,BAT/USD,0.19630,0.19630,0.19630,0.19630,1930.27994175,378.913952565525
1721606400,2024-07-22 00:00:00,BAT/USD,0.20289,0.20289,0.20289,0.20289,1121.27264445,227.49500683246046
1721520000,2024-07-21 00:00:00,BAT/USD,0.19960,0.20590,0.19960,0.20590,607.08929226,124.99968527633399
1721433600,2024-07-20 00:00:00,BAT/USD,0.20060,0.20146,0.19920,0.19920,6754.99217000,1345.594440264
1721347200,2024-07-19 00:00:00,BAT/USD,0.19864,0.20180,0.19864,0.20180,1174.60368519,237.03502367134203
1721260800,2024-07-18 00:00:00,BAT/USD,0.19930,0.19930,0.18760,0.18890,3254.95209282,614.860450333698
1721174400,2024-07-17 00:00:00,BAT/USD,0.20492,0.20530,0.19555,0.19555,13278.85310004,2596.679723712822
1721088000,2024-07-16 00:00:00,BAT/USD,0.19648,0.19846,0.18988,0.19846,3360.11778642,666.8489758929131
1721001600,2024-07-15 00:00:00,BAT/USD,0.18979,0.19402,0.18979,0.19342,638.32791821,123.46538594017821
1720915200,2024-07-14 00:00:00,BAT/USD,0.18332,0.18332,0.18332,0.18332,0.00000000,0.0
1720828800,2024-07-13 00:00:00,BAT/USD,0.18332,0.18332,0.18332,0.18332,95.09846653,17.4334508842796
1720742400,2024-07-12 00:00:00,BAT/USD,0.17859,0.17859,0.17859,0.17859,707.05241537,126.27249086092829
1720656000,2024-07-11 00:00:00,BAT/USD,0.18080,0.18269,0.18080,0.18258,2099.60939193,383.3466827785794
1720569600,2024-07-10 00:00:00,BAT/USD,0.18014,0.18014,0.17761,0.17810,945.01367851,168.306936142631
1720483200,2024-07-09 00:00:00,BAT/USD,0.17300,0.17729,0.17300,0.17729,1201.98962150,213.100739995735
1720396800,2024-07-08 00:00:00,BAT/USD,0.16640,0.16640,0.16640,0.16640,0.00000000,0.0
1720310400,2024-07-07 00:00:00,BAT/USD,0.17480,0.17560,0.16640,0.16640,1540.53299115,256.34468972736
1720224000,2024-07-06 00:00:00,BAT/USD,0.17500,0.17500,0.17500,0.17500,501.25101612,87.718927821
1720137600,2024-07-05 00:00:00,BAT/USD,0.16000,0.17311,0.15256,0.17311,5100.34223675,882.9202446037925
1720051200,2024-07-04 00:00:00,BAT/USD,0.18060,0.18851,0.17000,0.17000,27900.41883359,4743.071201710301
1719964800,2024-07-03 00:00:00,BAT/USD,0.18700,0.18789,0.18300,0.18410,10183.96414491,1874.867799077931
1719878400,2024-07-02 00:00:00,BAT/USD,0.19010,0.19269,0.19010,0.19269,338.04402962,65.1377040674778
1719792000,2024-07-01 00:00:00,BAT/USD,0.19370,0.19370,0.19340,0.19340,216.63132308,41.896497883672
1719705600,2024-06-30 00:00:00,BAT/USD,0.19071,0.19071,0.18302,0.18302,2000.00000000,366.03999999999996
1719619200,2024-06-29 00:00:00,BAT/USD,0.19710,0.19710,0.19710,0.19710,0.00000000,0.0
1719532800,2024-06-28 00:00:00,BAT/USD,0.19710,0.19710,0.19710,0.19710,0.00000000,0.0
1719446400,2024-06-27 00:00:00,BAT/USD,0.19710,0.19710,0.19710,0.19710,675.42576544,133.126418368224
1719360000,2024-06-26 00:00:00,BAT/USD,0.19290,0.19290,0.19290,0.19290,966.21309142,186.382505334918
1719273600,2024-06-25 00:00:00,BAT/USD,0.19198,0.19198,0.19151,0.19151,307.81041666,58.948772894556605
1719187200,2024-06-24 00:00:00,BAT/USD,0.19073,0.19073,0.19073,0.19073,166.22025900,31.703189999070002
1719100800,2024-06-23 00:00:00,BAT/USD,0.19073,0.19073,0.19073,0.19073,0.00000000,0.0
1719014400,2024-06-22 00:00:00,BAT/USD,0.19073,0.19073,0.19073,0.19073,0.00000000,0.0
1718928000,2024-06-21 00:00:00,BAT/USD,0.18668,0.19073,0.18668,0.19073,210.54772204,40.1577670246892
1718841600,2024-06-20 00:00:00,BAT/USD,0.19358,0.19373,0.19141,0.19141,750.90723083,143.7311530531703
1718755200,2024-06-19 00:00:00,BAT/USD,0.18820,0.19373,0.18760,0.18889,3418.74971642,645.7676339345738
1718668800,2024-06-18 00:00:00,BAT/USD,0.18397,0.20889,0.17653,0.18419,9345.31324989,1721.313247497239
1718582400,2024-06-17 00:00:00,BAT/USD,0.21222,0.21222,0.19850,0.20080,2821.95982996,566.6495338559681
1718496000,2024-06-16 00:00:00,BAT/USD,0.21310,0.21360,0.21300,0.21300,207.19929497,44.133449828610004
1718409600,2024-06-15 00:00:00,BAT/USD,0.21190,0.22124,0.21190,0.22124,117.17456210,25.923700119004
1718323200,2024-06-14 00:00:00,BAT/USD,0.21500,0.21620,0.21500,0.21620,841.73937611,181.984053114982
1718236800,2024-06-13 00:00:00,BAT/USD,0.21690,0.21690,0.21131,0.21131,441.91868192,93.38183667651519
1718150400,2024-06-12 00:00:00,BAT/USD,0.22558,0.22559,0.22558,0.22559,346.48157751,78.16277907048091
1718064000,2024-06-11 00:00:00,BAT/USD,0.22100,0.22100,0.20750,0.21460,8975.18983154,1926.075737848484
1717977600,2024-06-10 00:00:00,BAT/USD,0.21870,0.22390,0.21490,0.21920,1456.16977636,319.192414978112
1717891200,2024-06-09 00:00:00,BAT/USD,0.21783,0.21910,0.21783,0.21860,887.58771765,194.02667507828997
1717804800,2024-06-08 00:00:00,BAT/USD,0.23040,0.23948,0.21430,0.21430,6965.97208093,1492.8078169432988
1717718400,2024-06-07 00:00:00,BAT/USD,0.24479,0.25277,0.22481,0.23098,3894.72896769,899.6044969570362
1717632000,2024-06-06 00:00:00,BAT/USD,0.24481,0.24633,0.24481,0.24633,1791.74819668,441.3613332881844
1717545600,2024-06-05 00:00:00,BAT/USD,0.24530,0.25074,0.24530,0.25074,2112.12533259,529.5943058936167
1717459200,2024-06-04 00:00:00,BAT/USD,0.24000,0.24240,0.24000,0.24240,223.05781550,54.0692144772
1717372800,2024-06-03 00:00:00,BAT/USD,0.24071,0.24850,0.24071,0.24705,949.49765687,234.5733961297335
1717286400,2024-06-02 00:00:00,BAT/USD,0.24240,0.24765,0.24240,0.24340,1845.82003816,449.272597288144
1717200000,2024-06-01 00:00:00,BAT/USD,0.24350,0.24350,0.24350,0.24350,0.00000000,0.0
1717113600,2024-05-31 00:00:00,BAT/USD,0.23881,0.24350,0.23881,0.24350,275.72230011,67.138380076785
1717027200,2024-05-30 00:00:00,BAT/USD,0.24451,0.24590,0.24440,0.24590,847.39430726,208.374260155234
1716940800,2024-05-29 00:00:00,BAT/USD,0.24960,0.24960,0.24316,0.24316,3896.52264331,947.4784459472596
1716854400,2024-05-28 00:00:00,BAT/USD,0.24370,0.24411,0.23826,0.24411,2863.60078851,699.033588483176
1716768000,2024-05-27 00:00:00,BAT/USD,0.24500,0.25070,0.24124,0.25070,6002.30350585,1504.7774889165948
1716681600,2024-05-26 00:00:00,BAT/USD,0.25043,0.25043,0.24240,0.24360,556.20370980,135.49122370728
1716595200,2024-05-25 00:00:00,BAT/USD,0.24790,0.24790,0.24790,0.24790,95.09846653,23.574909852787
1716508800,2024-05-24 00:00:00,BAT/USD,0.24540,0.24740,0.24540,0.24740,175.70624537,43.469725104538
1716422400,2024-05-23 00:00:00,BAT/USD,0.25321,0.25321,0.24183,0.24183,1221.50451202,295.3964361417966
1716336000,2024-05-22 00:00:00,BAT/USD,0.25331,0.25331,0.25000,0.25000,2507.98860859,626.9971521475
1716249600,2024-05-21 00:00:00,BAT/USD,0.25450,0.27150,0.25309,0.25819,31211.80164013,8058.575065465164
1716163200,2024-05-20 00:00:00,BAT/USD,0.23550,0.29629,0.23270,0.25309,18233.92014389,4614.82284921712
1716076800,2024-05-19 00:00:00,BAT/USD,0.24371,0.24371,0.23540,0.23690,1543.52423875,365.660892159875
1715990400,2024-05-18 00:00:00,BAT/USD,0.24528,0.24529,0.24528,0.24529,1137.00870551,278.89686537454793
1715904000,2024-05-17 00:00:00,BAT/USD,0.24120,0.24599,0.23541,0.23541,40905.60874076,9629.589353662312
1715817600,2024-05-16 00:00:00,BAT/USD,0.23816,0.23970,0.23672,0.23761,4545.62464821,1080.085872661178
1715731200,2024-05-15 00:00:00,BAT/USD,0.22850,0.23670,0.22850,0.23670,2277.04951666,538.977620593422
1715644800,2024-05-14 00:00:00,BAT/USD,0.23818,0.23818,0.22460,0.22460,265.47565667,59.625832488082
1715558400,2024-05-13 00:00:00,BAT/USD,0.22380,0.23210,0.22110,0.22687,3414.01205717,774.5369154101578
1715472000,2024-05-12 00:00:00,BAT/USD,0.23180,0.23180,0.22630,0.22670,1142.18905165,258.93425800905504
1715385600,2024-05-11 00:00:00,BAT/USD,0.23729,0.24577,0.23200,0.23200,2454.13456754,569.35921966928
1715299200,2024-05-10 00:00:00,BAT/USD,0.24949,0.24949,0.24702,0.24702,412.08831037,101.79405442759739
1715212800,2024-05-09 00:00:00,BAT/USD,0.24137,0.24681,0.24137,0.24681,5446.14969862,1344.1642071164022
1715126400,2024-05-08 00:00:00,BAT/USD,0.24091,0.24611,0.23950,0.24611,1259.68386077,310.02079497410466
1715040000,2024-05-07 00:00:00,BAT/USD,0.24055,0.24802,0.24055,0.24501,1317.22577143,322.73348625806426
1714953600,2024-05-06 00:00:00,BAT/USD,0.25277,0.25277,0.24661,0.24661,309.70967691,76.37750342277509
1714867200,2024-05-05 00:00:00,BAT/USD,0.24501,0.25250,0.24501,0.24941,492.29663218,122.7837030320138
1714780800,2024-05-04 00:00:00,BAT/USD,0.24880,0.25858,0.24880,0.24980,2201.32472365,549.8909159677701
1714694400,2024-05-03 00:00:00,BAT/USD,0.24381,0.25110,0.24141,0.25110,1455.39542860,365.44979212146
1714608000,2024-05-02 00:00:00,BAT/USD,0.23472,0.24220,0.23360,0.24220,2164.20137352,524.169572666544
1714521600,2024-05-01 00:00:00,BAT/USD,0.23829,0.24910,0.22594,0.23220,7751.27156781,1799.845258045482
1714435200,2024-04-30 00:00:00,BAT/USD,0.24171,0.24171,0.23166,0.23166,3233.41854124,749.0537392636585
1714348800,2024-04-29 00:00:00,BAT/USD,0.25219,0.25219,0.24644,0.24988,7294.18478487,1822.6708940433155
1714262400,2024-04-28 00:00:00,BAT/USD,0.26090,0.26090,0.26090,0.26090,736.85636665,192.24582605898502
1714176000,2024-04-27 00:00:00,BAT/USD,0.25461,0.25850,0.25461,0.25600,396.43736792,101.48796618752
1714089600,2024-04-26 00:00:00,BAT/USD,0.26050,0.26050,0.25812,0.25812,2032.00000000,524.4998400000001
1714003200,2024-04-25 00:00:00,BAT/USD,0.26040,0.26050,0.26040,0.26050,28040.00000000,7304.42
1713916800,2024-04-24 00:00:00,BAT/USD,0.28059,0.28440,0.26732,0.26732,62774.79804103,16780.95901232814
1713830400,2024-04-23 00:00:00,BAT/USD,0.26330,0.27500,0.26330,0.27500,32582.56996327,8960.206739899251
1713744000,2024-04-22 00:00:00,BAT/USD,0.26900,0.26990,0.26661,0.26990,1240.94274888,334.93044792271195
1713657600,2024-04-21 00:00:00,BAT/USD,0.26657,0.27009,0.26060,0.27009,31198.56762097,8426.421128747786
1713571200,2024-04-20 00:00:00,BAT/USD,0.24879,0.26540,0.24837,0.26540,4406.64964076,1169.5248146577042
1713484800,2024-04-19 00:00:00,BAT/USD,0.24700,0.28689,0.24188,0.24912,6444.06510425,1605.34549877076
1713398400,2024-04-18 00:00:00,BAT/USD,0.23340,0.24612,0.23340,0.24612,586.00000000,144.22632000000002
1713312000,2024-04-17 00:00:00,BAT/USD,0.24314,0.24314,0.23897,0.23930,1365.88955212,326.857369822316
1713225600,2024-04-16 00:00:00,BAT/USD,0.24000,0.26019,0.24000,0.24050,2569.71789808,618.01715448824
1713139200,2024-04-15 00:00:00,BAT/USD,0.25500,0.27369,0.24740,0.24740,70808.75934662,17518.08706235379
1713052800,2024-04-14 00:00:00,BAT/USD,0.23495,0.25500,0.23405,0.25500,690.76526073,176.14514148615
1712966400,2024-04-13 00:00:00,BAT/USD,0.27353,0.28172,0.22500,0.22500,38611.88169523,8687.67338142675
1712880000,2024-04-12 00:00:00,BAT/USD,0.32420,0.35292,0.26234,0.28872,32453.47894229,9369.968440217968
1712793600,2024-04-11 00:00:00,BAT/USD,0.32589,0.33239,0.32078,0.32510,21629.53086103,7031.760482920854
1712707200,2024-04-10 00:00:00,BAT/USD,0.31100,0.32070,0.30528,0.32070,3959.95261476,1269.956803553532
1712620800,2024-04-09 00:00:00,BAT/USD,0.32713,0.33220,0.30815,0.31793,14561.80445738,4629.634491134823
1712534400,2024-04-08 00:00:00,BAT/USD,0.30916,0.32451,0.30915,0.32451,3769.84739436,1223.3531779437637
1712448000,2024-04-07 00:00:00,BAT/USD,0.29999,0.30300,0.29999,0.30300,637.67678921,193.21606713063
1712361600,2024-04-06 00:00:00,BAT/USD,0.29650,0.29680,0.29270,0.29680,2435.21203464,722.770931881152
1712275200,2024-04-05 00:00:00,BAT/USD,0.28509,0.29411,0.28509,0.29410,435.31726329,128.026807133589
1712188800,2024-04-04 00:00:00,BAT/USD,0.29234,0.29234,0.29234,0.29234,166.26487930,48.60587481456199
1712102400,2024-04-03 00:00:00,BAT/USD,0.28844,0.29232,0.28844,0.29011,2026.36694826,587.8693153597086
1712016000,2024-04-02 00:00:00,BAT/USD,0.31029,0.31089,0.29682,0.29682,2964.55409423,879.9389462493485
1711929600,2024-04-01 00:00:00,BAT/USD,0.33801,0.34029,0.30630,0.30630,14845.86320389,4547.287899351507
1711843200,2024-03-31 00:00:00,BAT/USD,0.33230,0.33801,0.33110,0.33801,1068.96502841,361.3208692528641
1711756800,2024-03-30 00:00:00,BAT/USD,0.33645,0.33645,0.32941,0.33071,3090.32962903,1022.0029116165113
1711670400,2024-03-29 00:00:00,BAT/USD,0.33311,0.35788,0.32580,0.33503,4620.93384093,1548.151464726778
1711584000,2024-03-28 00:00:00,BAT/USD,0.33689,0.33689,0.33220,0.33282,71675.21415480,23854.94477500054
1711497600,2024-03-27 00:00:00,BAT/USD,0.34445,0.35000,0.33577,0.33654,32493.80824624,10935.46622718961
1711411200,2024-03-26 00:00:00,BAT/USD,0.33546,0.36221,0.33352,0.34307,11183.67870611,3836.784653705158
1711324800,2024-03-25 00:00:00,BAT/USD,0.31000,0.34090,0.31000,0.33327,20780.61676197,6925.556148261742
1711238400,2024-03-24 00:00:00,BAT/USD,0.30179,0.30981,0.30083,0.30981,1898.69375913,588.2343135160653
1711152000,2024-03-23 00:00:00,BAT/USD,0.28941,0.30282,0.28940,0.30110,15128.32458774,4555.138533368514
1711065600,2024-03-22 00:00:00,BAT/USD,0.29820,0.30520,0.25269,0.28427,25359.00318603,7208.803835692749
1710979200,2024-03-21 00:00:00,BAT/USD,0.30404,0.30750,0.30160,0.30750,4700.30359671,1445.3433559883251
1710892800,2024-03-20 00:00:00,BAT/USD,0.27771,0.31064,0.26299,0.30028,55249.65853380,16590.367464529463
1710806400,2024-03-19 00:00:00,BAT/USD,0.28430,0.29374,0.26390,0.26913,112242.93304652,30207.940570809926
1710720000,2024-03-18 00:00:00,BAT/USD,0.30661,0.31650,0.29699,0.30068,3139.39436714,943.9530983116553
1710633600,2024-03-17 00:00:00,BAT/USD,0.31031,0.31031,0.30460,0.30460,329.38810100,100.3316155646
1710547200,2024-03-16 00:00:00,BAT/USD,0.33999,0.33999,0.30000,0.30000,27211.70946482,8163.512839446
1710460800,2024-03-15 00:00:00,BAT/USD,0.34736,0.34736,0.31392,0.31392,9167.18157410,2877.7616397414713
1710374400,2024-03-14 00:00:00,BAT/USD,0.36981,0.37418,0.34736,0.35840,8042.13289262,2882.300428715008
1710288000,2024-03-13 00:00:00,BAT/USD,0.37424,0.38070,0.36273,0.38060,8856.26377100,3370.6939912426
1710201600,2024-03-12 00:00:00,BAT/USD,0.38579,0.38579,0.34085,0.36800,26621.24855775,9796.619469252
1710115200,2024-03-11 00:00:00,BAT/USD,0.34374,0.38700,0.34374,0.37170,13493.05743668,5015.369449213956
