https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZRX,Volume USD
1712448000,2024-04-07 00:00:00,ZRX/USD,0.67219,0.72352,0.67219,0.69030,201433.44218749,139049.50514202434
1712361600,2024-04-06 00:00:00,ZRX/USD,0.65516,0.67165,0.65399,0.66894,109086.22263661,72972.13777053388
1712275200,2024-04-05 00:00:00,ZRX/USD,0.66046,0.66429,0.64494,0.65516,33850.23250034,22177.31832492275
1712188800,2024-04-04 00:00:00,ZRX/USD,0.64879,0.68380,0.63740,0.67535,66761.27403464,45087.22641929412
1712102400,2024-04-03 00:00:00,ZRX/USD,0.63100,0.67349,0.61975,0.64915,33563.88006617,21787.992744954256
1712016000,2024-04-02 00:00:00,ZRX/USD,0.72914,0.73018,0.64868,0.65290,88349.04196318,57683.08949776023
1711929600,2024-04-01 00:00:00,ZRX/USD,0.74644,0.76390,0.69000,0.71077,104095.09309514,73987.66931923265
1711843200,2024-03-31 00:00:00,ZRX/USD,0.76720,0.78687,0.73612,0.76150,155354.21860336,118302.23746645864
1711756800,2024-03-30 00:00:00,ZRX/USD,0.85666,0.85666,0.73352,0.78109,423822.45880379,331043.4843470523
1711670400,2024-03-29 00:00:00,ZRX/USD,1.04718,1.07010,0.85515,0.86078,542673.52961025,467122.520817911
1711584000,2024-03-28 00:00:00,ZRX/USD,1.06258,1.10923,1.03250,1.05187,188285.65376557,198052.03062639013
1711497600,2024-03-27 00:00:00,ZRX/USD,1.03955,1.14872,1.03375,1.06717,302172.47515178,322469.40030772507
1711411200,2024-03-26 00:00:00,ZRX/USD,1.00698,1.08750,1.00058,1.04670,288802.20877923,302289.27192922006
1711324800,2024-03-25 00:00:00,ZRX/USD,0.91000,1.04890,0.90960,1.00490,327969.23387156,329576.28311753063
1711238400,2024-03-24 00:00:00,ZRX/USD,0.85940,0.91870,0.84200,0.91870,114201.60868324,104917.0178972926
1711152000,2024-03-23 00:00:00,ZRX/USD,0.87484,0.87489,0.85410,0.85410,109936.24908167,93896.55034065434
1711065600,2024-03-22 00:00:00,ZRX/USD,0.88080,0.97670,0.84866,0.87429,251674.87558743,220036.8269773342
1710979200,2024-03-21 00:00:00,ZRX/USD,1.18011,1.30000,0.85470,0.86920,1461487.34495658,1270324.8002362594
1710892800,2024-03-20 00:00:00,ZRX/USD,1.13800,1.28596,1.13161,1.19840,81547.20710876,97726.17299913798
1710806400,2024-03-19 00:00:00,ZRX/USD,1.17220,1.24125,1.09146,1.13956,139076.79826050,158486.3562257354
1710720000,2024-03-18 00:00:00,ZRX/USD,1.27501,1.32140,1.14110,1.18820,159530.34018669,189553.95020982507
1710633600,2024-03-17 00:00:00,ZRX/USD,1.34811,1.43623,1.28951,1.30680,118729.66701722,155155.92885810309
1710547200,2024-03-16 00:00:00,ZRX/USD,1.33110,1.39441,1.06890,1.35863,303536.67941094,412394.0387480854
1710460800,2024-03-15 00:00:00,ZRX/USD,1.34263,1.39180,1.18590,1.32011,150012.25912834,198032.6833979129
1710374400,2024-03-14 00:00:00,ZRX/USD,1.10049,1.44099,1.04560,1.35691,449142.82839895,609446.3952828193
1710288000,2024-03-13 00:00:00,ZRX/USD,0.93112,1.10600,0.91800,1.09800,86235.16785211,94686.21430161678
1710201600,2024-03-12 00:00:00,ZRX/USD,0.82077,1.07877,0.81380,0.93900,229825.05474790,215805.72640827807
1710115200,2024-03-11 00:00:00,ZRX/USD,0.77975,1.07458,0.73648,0.83033,526251.29933357,436962.2413756431
1710028800,2024-03-10 00:00:00,ZRX/USD,0.57480,0.81866,0.57474,0.80829,737482.84081095,596100.0053990828
1709942400,2024-03-09 00:00:00,ZRX/USD,0.55779,0.60378,0.54221,0.57908,124116.15916331,71873.18544828956
1709856000,2024-03-08 00:00:00,ZRX/USD,0.51917,0.57999,0.49863,0.55839,128015.62439886,71482.64450807945
1709769600,2024-03-07 00:00:00,ZRX/USD,0.52014,0.57000,0.50000,0.51550,177885.32832486,91699.88675146532
1709683200,2024-03-06 00:00:00,ZRX/USD,0.40729,0.53059,0.40070,0.52929,187737.50773074,99367.58546680339
1709596800,2024-03-05 00:00:00,ZRX/USD,0.43724,0.46500,0.33243,0.39228,56970.14159921,22348.2471465381
1709510400,2024-03-04 00:00:00,ZRX/USD,0.42881,0.45190,0.42200,0.44438,117244.25208839,52101.00074303875
1709424000,2024-03-03 00:00:00,ZRX/USD,0.42511,0.42511,0.38620,0.41940,22878.09260566,9595.072038813803
1709337600,2024-03-02 00:00:00,ZRX/USD,0.41000,0.43599,0.41000,0.42841,45256.26991602,19388.23859472213
1709251200,2024-03-01 00:00:00,ZRX/USD,0.39171,0.40798,0.39150,0.40798,12284.92753995,5012.004737748801
1709164800,2024-02-29 00:00:00,ZRX/USD,0.36928,0.39148,0.36460,0.37000,46768.39639783,17304.3066671971
1709078400,2024-02-28 00:00:00,ZRX/USD,0.38081,0.39457,0.34000,0.36720,151653.46735203,55687.15321166543
1708992000,2024-02-27 00:00:00,ZRX/USD,0.37260,0.38057,0.37101,0.37750,12701.69451615,4794.889679846625
1708905600,2024-02-26 00:00:00,ZRX/USD,0.37200,0.38300,0.35661,0.37330,64664.11828265,24139.115354913247
1708819200,2024-02-25 00:00:00,ZRX/USD,0.36079,0.36999,0.36051,0.36999,6852.88772860,2535.4999307047137
1708732800,2024-02-24 00:00:00,ZRX/USD,0.36307,0.36850,0.36050,0.36050,6786.76038055,2446.627117188275
1708646400,2024-02-23 00:00:00,ZRX/USD,0.35390,0.35731,0.34500,0.34777,48831.34197411,16982.075798336235
1708560000,2024-02-22 00:00:00,ZRX/USD,0.35208,0.36000,0.35208,0.35311,41030.86141620,14488.40747467438
1708473600,2024-02-21 00:00:00,ZRX/USD,0.36310,0.36310,0.33850,0.34941,4050.08654805,1415.1407407541506
1708387200,2024-02-20 00:00:00,ZRX/USD,0.36759,0.37225,0.34891,0.36580,10306.46214398,3770.103852267884
1708300800,2024-02-19 00:00:00,ZRX/USD,0.35630,0.36360,0.35271,0.36340,52042.44816358,18912.22566264497
1708214400,2024-02-18 00:00:00,ZRX/USD,0.34499,0.35529,0.34499,0.35520,7118.22383870,2528.39310750624
1708128000,2024-02-17 00:00:00,ZRX/USD,0.34252,0.34569,0.33037,0.34569,12187.20155163,4212.993704382975
1708041600,2024-02-16 00:00:00,ZRX/USD,0.34539,0.34539,0.34037,0.34159,2209.88445420,754.8744307101781
1707955200,2024-02-15 00:00:00,ZRX/USD,0.33500,0.34200,0.33005,0.34141,11889.17544262,4059.083387864894
1707868800,2024-02-14 00:00:00,ZRX/USD,0.32640,0.33508,0.32640,0.33508,12578.79262638,4214.901833247411
1707782400,2024-02-13 00:00:00,ZRX/USD,0.32795,0.32795,0.32020,0.32020,1280.36892851,409.97413090890194
1707696000,2024-02-12 00:00:00,ZRX/USD,0.31822,0.32795,0.31720,0.32795,11024.76733624,3615.5724479199084
1707609600,2024-02-11 00:00:00,ZRX/USD,0.32000,0.32754,0.31721,0.31822,32195.21760209,10245.16214533708
1707523200,2024-02-10 00:00:00,ZRX/USD,0.32000,0.32000,0.32000,0.32000,223.35115864,71.4723707648
1707436800,2024-02-09 00:00:00,ZRX/USD,0.32010,0.32385,0.32010,0.32251,5334.46910680,1720.419631634068
1707350400,2024-02-08 00:00:00,ZRX/USD,0.31700,0.32631,0.31500,0.31660,22521.52134173,7130.313656791718
1707264000,2024-02-07 00:00:00,ZRX/USD,0.31401,0.31550,0.31301,0.31550,983.63899506,310.33810294143
1707177600,2024-02-06 00:00:00,ZRX/USD,0.31524,0.31581,0.31524,0.31581,130.54236791,41.226585209657095
1707091200,2024-02-05 00:00:00,ZRX/USD,0.30888,0.31519,0.30500,0.31519,3903.68368249,1230.4020598840232
1707004800,2024-02-04 00:00:00,ZRX/USD,0.31560,0.31560,0.31241,0.31552,2258.69876808,712.6646353046016
1706918400,2024-02-03 00:00:00,ZRX/USD,0.32162,0.32162,0.31792,0.31792,227.16536259,72.2204120746128
1706832000,2024-02-02 00:00:00,ZRX/USD,0.32007,0.32393,0.31900,0.32210,34843.69509851,11223.15419123007
1706745600,2024-02-01 00:00:00,ZRX/USD,0.31390,0.31969,0.30913,0.31969,15852.60374995,5067.918892821515
1706659200,2024-01-31 00:00:00,ZRX/USD,0.32350,0.33741,0.31591,0.31770,34254.52482969,10882.662538392513
1706572800,2024-01-30 00:00:00,ZRX/USD,0.34370,0.34370,0.33030,0.33030,12724.29973053,4202.836200994058
1706486400,2024-01-29 00:00:00,ZRX/USD,0.34501,0.34648,0.33440,0.34360,12252.00338509,4209.788363116924
1706400000,2024-01-28 00:00:00,ZRX/USD,0.39716,0.39770,0.34700,0.34819,24437.51325906,8508.8977416721
1706313600,2024-01-27 00:00:00,ZRX/USD,0.34320,0.40591,0.34202,0.38602,68702.28285946,26520.455229408748
1706227200,2024-01-26 00:00:00,ZRX/USD,0.30264,0.37630,0.30264,0.34726,107760.24500906,37420.82268184618
1706140800,2024-01-25 00:00:00,ZRX/USD,0.29946,0.30676,0.29897,0.30324,7671.10474910,2326.185804117084
1706054400,2024-01-24 00:00:00,ZRX/USD,0.28970,0.30301,0.28970,0.30301,3275.38010298,992.4729250039699
1705968000,2024-01-23 00:00:00,ZRX/USD,0.29650,0.30741,0.28000,0.28400,7941.16066649,2255.2896292831597
1705881600,2024-01-22 00:00:00,ZRX/USD,0.30970,0.30970,0.30058,0.30220,14951.07475507,4518.214790982154
1705795200,2024-01-21 00:00:00,ZRX/USD,0.32938,0.33627,0.32029,0.32029,17237.27869211,5520.927992295913
1705708800,2024-01-20 00:00:00,ZRX/USD,0.31490,0.32491,0.31490,0.32430,4651.21507400,1508.3890484981998
1705622400,2024-01-19 00:00:00,ZRX/USD,0.31010,0.32000,0.30446,0.30720,27052.21483799,8310.440398230527
1705536000,2024-01-18 00:00:00,ZRX/USD,0.32700,0.32700,0.31502,0.31580,34896.88645424,11020.436742248992
1705449600,2024-01-17 00:00:00,ZRX/USD,0.33770,0.33978,0.33369,0.33369,5141.15771892,1715.5529192264146
1705363200,2024-01-16 00:00:00,ZRX/USD,0.33799,0.33890,0.33470,0.33890,16614.01019589,5630.488055387121
1705276800,2024-01-15 00:00:00,ZRX/USD,0.33625,0.34340,0.33625,0.34156,6896.34361552,2355.515125317011
1705190400,2024-01-14 00:00:00,ZRX/USD,0.33800,0.34690,0.33500,0.33500,10402.13080327,3484.71381909545
1705104000,2024-01-13 00:00:00,ZRX/USD,0.33446,0.35010,0.33446,0.34239,9713.38245817,3325.7650198528263
1705017600,2024-01-12 00:00:00,ZRX/USD,0.33949,0.36800,0.33000,0.34010,52784.31495311,17951.94551555271
1704931200,2024-01-11 00:00:00,ZRX/USD,0.33530,0.35100,0.33530,0.34540,16617.55190805,5739.702429040471
1704844800,2024-01-10 00:00:00,ZRX/USD,0.31210,0.33873,0.31168,0.33690,64230.79674552,21639.355423565685
1704758400,2024-01-09 00:00:00,ZRX/USD,0.31760,0.33077,0.30050,0.31999,83789.29093897,26811.73520756101
1704672000,2024-01-08 00:00:00,ZRX/USD,0.30789,0.32823,0.28650,0.32260,34006.60180572,10970.529742525272
1704585600,2024-01-07 00:00:00,ZRX/USD,0.33069,0.33070,0.30789,0.30789,2856.06156942,879.3527966087238
1704499200,2024-01-06 00:00:00,ZRX/USD,0.32111,0.33000,0.31000,0.33000,3627.86524928,1197.1955322624
1704412800,2024-01-05 00:00:00,ZRX/USD,0.35498,0.35500,0.31821,0.33167,9891.20733387,3280.616736424663
1704326400,2024-01-04 00:00:00,ZRX/USD,0.33166,0.38999,0.32409,0.35136,40666.51964828,14288.588343619662
1704240000,2024-01-03 00:00:00,ZRX/USD,0.37280,0.50000,0.29085,0.38999,336544.95589624,131249.16734997465
1704153600,2024-01-02 00:00:00,ZRX/USD,0.37994,0.38410,0.36910,0.37100,4077.14572332,1512.6210633517198
1704067200,2024-01-01 00:00:00,ZRX/USD,0.37271,0.37689,0.36176,0.37003,17402.14477431,6439.315630837929
1703980800,2023-12-31 00:00:00,ZRX/USD,0.36890,0.39987,0.36504,0.36504,29063.32663609,10609.276755238294
1703894400,2023-12-30 00:00:00,ZRX/USD,0.36639,0.37679,0.35501,0.36600,6080.12809996,2225.32688458536
1703808000,2023-12-29 00:00:00,ZRX/USD,0.36121,0.37980,0.35712,0.35712,4984.92185507,1780.2152928825983
1703721600,2023-12-28 00:00:00,ZRX/USD,0.36730,0.39499,0.36503,0.36700,25543.68773968,9374.53340046256
1703635200,2023-12-27 00:00:00,ZRX/USD,0.34400,0.35999,0.34350,0.35999,4486.92449220,1615.2479479470778
1703548800,2023-12-26 00:00:00,ZRX/USD,0.36324,0.37489,0.33680,0.35799,28218.28414686,10101.863541734412
1703462400,2023-12-25 00:00:00,ZRX/USD,0.36319,0.37989,0.36319,0.36751,22067.23703406,8109.93028238739
1703376000,2023-12-24 00:00:00,ZRX/USD,0.35999,0.37841,0.35200,0.35692,11479.99818472,4097.440952090263
1703289600,2023-12-23 00:00:00,ZRX/USD,0.36743,0.36760,0.35730,0.36760,8551.32811153,3143.4682137984278
1703203200,2023-12-22 00:00:00,ZRX/USD,0.37071,0.37270,0.36370,0.36560,9347.29671898,3417.3716804590877
1703116800,2023-12-21 00:00:00,ZRX/USD,0.37770,0.38020,0.37341,0.37341,25662.65053020,9582.690334481982
1703030400,2023-12-20 00:00:00,ZRX/USD,0.36969,0.38387,0.36968,0.37770,7822.88153674,2954.702356426698
1702944000,2023-12-19 00:00:00,ZRX/USD,0.37110,0.38039,0.36501,0.36539,10161.05096743,3712.7464129892473
1702857600,2023-12-18 00:00:00,ZRX/USD,0.36955,0.37055,0.34290,0.36490,25174.68689015,9186.243246215734
1702771200,2023-12-17 00:00:00,ZRX/USD,0.38439,0.38439,0.37291,0.37291,31348.78396806,11690.275029529255
1702684800,2023-12-16 00:00:00,ZRX/USD,0.37003,0.39112,0.37003,0.39112,3951.19980041,1545.3932659363593
1702598400,2023-12-15 00:00:00,ZRX/USD,0.38501,0.38746,0.38001,0.38564,11314.29700085,4363.245495407794
1702512000,2023-12-14 00:00:00,ZRX/USD,0.37929,0.39099,0.37002,0.39099,15971.02913152,6244.512680133004
1702425600,2023-12-13 00:00:00,ZRX/USD,0.36395,0.38500,0.36000,0.38291,15438.20353438,5911.442515349445
1702339200,2023-12-12 00:00:00,ZRX/USD,0.37978,0.38069,0.36718,0.36780,19716.09014540,7251.577955478121
1702252800,2023-12-11 00:00:00,ZRX/USD,0.41000,0.41130,0.35710,0.37858,64589.00803087,24452.106660326765
1702166400,2023-12-10 00:00:00,ZRX/USD,0.44000,0.44615,0.41717,0.42209,4531.02459202,1912.5001700457217
1702080000,2023-12-09 00:00:00,ZRX/USD,0.43310,0.44765,0.42751,0.42751,124540.21732130,53242.18830702896
1701993600,2023-12-08 00:00:00,ZRX/USD,0.41241,0.42989,0.40602,0.42989,51384.08410548,22089.503916104797
1701907200,2023-12-07 00:00:00,ZRX/USD,0.41380,0.41380,0.39000,0.41278,31484.49212315,12996.168658593857
1701820800,2023-12-06 00:00:00,ZRX/USD,0.42169,0.42169,0.40000,0.40118,25021.50547104,10038.127564871827
1701734400,2023-12-05 00:00:00,ZRX/USD,0.42805,0.43049,0.41090,0.41448,17345.21153698,7189.243277847471
1701648000,2023-12-04 00:00:00,ZRX/USD,0.40090,0.41580,0.38417,0.41111,20386.08975679,8380.925359913936
1701561600,2023-12-03 00:00:00,ZRX/USD,0.41270,0.41270,0.38893,0.40774,103787.21086992,42318.19736010118
1701475200,2023-12-02 00:00:00,ZRX/USD,0.40417,0.41340,0.39290,0.41280,20648.96199554,8523.891511758913
1701388800,2023-12-01 00:00:00,ZRX/USD,0.40032,0.40500,0.38722,0.40040,25977.34728110,10401.329851352439
1701302400,2023-11-30 00:00:00,ZRX/USD,0.39113,0.39113,0.38100,0.38331,4232.95930609,1622.5356316173577
1701216000,2023-11-29 00:00:00,ZRX/USD,0.39501,0.40500,0.38642,0.39690,25363.00479456,10066.576602960864
1701129600,2023-11-28 00:00:00,ZRX/USD,0.39089,0.40453,0.37509,0.39581,30365.63677875,12019.022693397037
1701043200,2023-11-27 00:00:00,ZRX/USD,0.40061,0.40061,0.38291,0.39010,16578.18837060,6467.15128337106
1700956800,2023-11-26 00:00:00,ZRX/USD,0.42861,0.42861,0.40030,0.40227,346538.09825505,139401.88078505898
1700870400,2023-11-25 00:00:00,ZRX/USD,0.43487,0.43490,0.42600,0.42739,7372.00286214,3150.7203032500142
1700784000,2023-11-24 00:00:00,ZRX/USD,0.41951,0.43195,0.41392,0.43195,17724.03310526,7655.896099817058
1700697600,2023-11-23 00:00:00,ZRX/USD,0.40877,0.45219,0.40877,0.42180,101982.84150369,43016.362546256445
1700611200,2023-11-22 00:00:00,ZRX/USD,0.37520,0.41500,0.36600,0.40311,207671.05232744,83714.27790371435
1700524800,2023-11-21 00:00:00,ZRX/USD,0.40010,0.43767,0.37001,0.37953,26534.98683870,10070.82355489181
1700438400,2023-11-20 00:00:00,ZRX/USD,0.40147,0.40312,0.38400,0.39580,31559.24199375,12491.14798112625
1700352000,2023-11-19 00:00:00,ZRX/USD,0.39905,0.44576,0.38651,0.39500,66425.78658061,26238.185699340953
1700265600,2023-11-18 00:00:00,ZRX/USD,0.42195,0.42195,0.37524,0.40070,39963.50839609,16013.377814313264
1700179200,2023-11-17 00:00:00,ZRX/USD,0.47369,0.47369,0.41026,0.42419,12916.42398771,5479.017891346705
1700092800,2023-11-16 00:00:00,ZRX/USD,0.51865,0.62000,0.45850,0.45850,72709.16331371,33337.151379336035
1700006400,2023-11-15 00:00:00,ZRX/USD,0.51242,0.54729,0.50205,0.52660,57225.76336002,30135.08698538653
1699920000,2023-11-14 00:00:00,ZRX/USD,0.49991,0.53052,0.48165,0.51846,17599.21593564,9124.489493991916
1699833600,2023-11-13 00:00:00,ZRX/USD,0.48932,0.61324,0.48932,0.52230,74426.01831968,38872.709368368865
1699747200,2023-11-12 00:00:00,ZRX/USD,0.45758,0.57157,0.44268,0.49565,296275.84276051,146849.12146424677
1699660800,2023-11-11 00:00:00,ZRX/USD,0.28800,0.47380,0.28800,0.44578,371257.30419920,165499.0810659194
1699574400,2023-11-10 00:00:00,ZRX/USD,0.28150,0.28966,0.27560,0.28609,6565.89686024,1878.4374327460616
1699488000,2023-11-09 00:00:00,ZRX/USD,0.29200,0.29300,0.23000,0.28162,29711.26203094,8367.285613153323
1699401600,2023-11-08 00:00:00,ZRX/USD,0.27579,0.29330,0.27540,0.29210,42435.40468456,12395.381708359977
1699315200,2023-11-07 00:00:00,ZRX/USD,0.26561,0.27758,0.26390,0.27758,8654.77511003,2402.392475042127
1699228800,2023-11-06 00:00:00,ZRX/USD,0.26522,0.27189,0.26090,0.27189,13371.46011767,3635.5662913932965
1699142400,2023-11-05 00:00:00,ZRX/USD,0.27247,0.28240,0.26729,0.26800,53132.20939936,14239.43211902848
1699056000,2023-11-04 00:00:00,ZRX/USD,0.26478,0.27039,0.26478,0.27039,3631.00000000,981.7860900000001
1698969600,2023-11-03 00:00:00,ZRX/USD,0.25513,0.26000,0.25458,0.26000,2451.57665797,637.4099310721999
1698883200,2023-11-02 00:00:00,ZRX/USD,0.26630,0.27200,0.24465,0.25712,19518.02549312,5018.474714791015
1698796800,2023-11-01 00:00:00,ZRX/USD,0.27482,0.28341,0.26220,0.27270,27243.40161133,7429.275619409691
1698710400,2023-10-31 00:00:00,ZRX/USD,0.27291,0.31553,0.27101,0.28418,89638.99148195,25473.60859934055
1698624000,2023-10-30 00:00:00,ZRX/USD,0.26266,0.27840,0.25857,0.26359,50597.93806013,13337.110493269667
1698537600,2023-10-29 00:00:00,ZRX/USD,0.23635,0.26654,0.23635,0.25833,24454.00123078,6317.202137947397
1698451200,2023-10-28 00:00:00,ZRX/USD,0.23636,0.24059,0.23636,0.23939,7878.48977582,1886.0316674335497
1698364800,2023-10-27 00:00:00,ZRX/USD,0.23512,0.23580,0.22504,0.23228,7846.62507003,1822.6140712665683
1698278400,2023-10-26 00:00:00,ZRX/USD,0.24671,0.24671,0.22751,0.23691,18130.02643287,4295.184562211231
1698192000,2023-10-25 00:00:00,ZRX/USD,0.24038,0.25069,0.23795,0.25069,16929.22938700,4243.98851502703
1698105600,2023-10-24 00:00:00,ZRX/USD,0.23006,0.25000,0.22750,0.23650,69781.86866803,16503.411939989095
1698019200,2023-10-23 00:00:00,ZRX/USD,0.21888,0.23001,0.21507,0.22952,76107.24879297,17468.135742962473
1697932800,2023-10-22 00:00:00,ZRX/USD,0.22529,0.22529,0.21624,0.21780,34801.35196986,7579.734459035508
1697846400,2023-10-21 00:00:00,ZRX/USD,0.21997,0.23470,0.21997,0.22660,21719.50709067,4921.640306745821
1697760000,2023-10-20 00:00:00,ZRX/USD,0.20590,0.21776,0.20590,0.21469,38710.44632710,8310.745721965099
1697673600,2023-10-19 00:00:00,ZRX/USD,0.22032,0.22032,0.20580,0.20659,26001.49999731,5371.649884444272
1697587200,2023-10-18 00:00:00,ZRX/USD,0.24542,0.30000,0.22471,0.22471,212252.52944428,47695.265891424155
1697500800,2023-10-17 00:00:00,ZRX/USD,0.24373,0.26885,0.24373,0.25469,82270.06979916,20953.364077148064
1697414400,2023-10-16 00:00:00,ZRX/USD,0.21741,0.25448,0.21741,0.23930,91022.38898646,21781.657684459882
1697328000,2023-10-15 00:00:00,ZRX/USD,0.21992,0.24125,0.21692,0.21860,66198.68597970,14471.032755162421
1697241600,2023-10-14 00:00:00,ZRX/USD,0.19941,0.21311,0.19941,0.20970,45211.94604852,9480.945086374644
1697155200,2023-10-13 00:00:00,ZRX/USD,0.18761,0.20310,0.18761,0.20230,9013.40767800,1823.4123732594
1697068800,2023-10-12 00:00:00,ZRX/USD,0.19329,0.19329,0.18471,0.18472,4577.85279017,845.6209674002024
1696982400,2023-10-11 00:00:00,ZRX/USD,0.19640,0.20159,0.19090,0.19090,1820.90828795,347.61139216965495
1696896000,2023-10-10 00:00:00,ZRX/USD,0.19533,0.19662,0.18800,0.18837,37177.60794656,7003.146008893507
1696809600,2023-10-09 00:00:00,ZRX/USD,0.21202,0.21679,0.19269,0.19540,133397.03876881,26065.78137542547
1696723200,2023-10-08 00:00:00,ZRX/USD,0.19071,0.25528,0.18909,0.21531,286326.44908880,61648.94775330953
1696636800,2023-10-07 00:00:00,ZRX/USD,0.18473,0.18473,0.18432,0.18432,885.04535917,163.13156060221442
1696550400,2023-10-06 00:00:00,ZRX/USD,0.18200,0.18200,0.18200,0.18200,0.00000000,0.0
1696464000,2023-10-05 00:00:00,ZRX/USD,0.18277,0.18338,0.18170,0.18200,1910.10117380,347.6384136316
1696377600,2023-10-04 00:00:00,ZRX/USD,0.18331,0.18348,0.17910,0.18209,43532.91635388,7926.908738878009
1696291200,2023-10-03 00:00:00,ZRX/USD,0.18653,0.18739,0.18651,0.18739,11259.74644195,2109.9638857570103
1696204800,2023-10-02 00:00:00,ZRX/USD,0.19540,0.19540,0.18870,0.18870,5821.99188575,1098.609868841025
1696118400,2023-10-01 00:00:00,ZRX/USD,0.19549,0.19549,0.19549,0.19549,180.40037691,35.2664696821359
1696032000,2023-09-30 00:00:00,ZRX/USD,0.19448,0.19448,0.18880,0.19090,12389.09892581,2365.078984937129
1695945600,2023-09-29 00:00:00,ZRX/USD,0.19499,0.19620,0.19499,0.19620,4607.54020962,903.999389127444
1695859200,2023-09-28 00:00:00,ZRX/USD,0.18947,0.19538,0.18820,0.19538,10240.59162921,2000.8067925150497
1695772800,2023-09-27 00:00:00,ZRX/USD,0.18490,0.18880,0.18490,0.18880,774.58284236,146.24124063756798
1695686400,2023-09-26 00:00:00,ZRX/USD,0.18120,0.18120,0.18120,0.18120,20000.00000000,3624.0
1695600000,2023-09-25 00:00:00,ZRX/USD,0.18330,0.18330,0.18271,0.18271,1023.14975529,186.93969178903592
1695513600,2023-09-24 00:00:00,ZRX/USD,0.18821,0.18821,0.18520,0.18520,3020.14038134,559.3299986241681
1695427200,2023-09-23 00:00:00,ZRX/USD,0.18960,0.18960,0.18820,0.18870,18610.76923276,3511.8521542218123
1695340800,2023-09-22 00:00:00,ZRX/USD,0.18470,0.18479,0.18470,0.18479,5241.31597391,968.542778818829
1695254400,2023-09-21 00:00:00,ZRX/USD,0.18557,0.19149,0.18080,0.18213,11237.71418950,2046.724885333635
1695168000,2023-09-20 00:00:00,ZRX/USD,0.18290,0.18290,0.17820,0.18080,17174.10599334,3105.0783635958715
1695081600,2023-09-19 00:00:00,ZRX/USD,0.17911,0.18391,0.17911,0.17998,9962.47578343,1793.0463915017315
1694995200,2023-09-18 00:00:00,ZRX/USD,0.17975,0.18700,0.17800,0.18111,17465.24662790,3163.130816778969
1694908800,2023-09-17 00:00:00,ZRX/USD,0.18363,0.18947,0.17790,0.17790,8442.78385808,1501.971248352432
1694822400,2023-09-16 00:00:00,ZRX/USD,0.19418,0.19418,0.18539,0.18539,31264.51294686,5796.128055218375
1694736000,2023-09-15 00:00:00,ZRX/USD,0.18400,0.18913,0.18400,0.18913,1021.16691568,193.13329876255838
1694649600,2023-09-14 00:00:00,ZRX/USD,0.17508,0.18212,0.17508,0.18210,8800.74035061,1602.614817846081
1694563200,2023-09-13 00:00:00,ZRX/USD,0.17099,0.17291,0.17099,0.17291,784.44734342,135.63879015075221
1694476800,2023-09-12 00:00:00,ZRX/USD,0.16725,0.16898,0.16432,0.16486,5298.59494394,873.5263624579485
1694390400,2023-09-11 00:00:00,ZRX/USD,0.16759,0.16759,0.15557,0.15557,1369.87468458,213.1114046801106
1694304000,2023-09-10 00:00:00,ZRX/USD,0.16512,0.16512,0.16500,0.16500,12502.75866431,2062.95517961115
1694217600,2023-09-09 00:00:00,ZRX/USD,0.16669,0.16669,0.16669,0.16669,0.00000000,0.0
1694131200,2023-09-08 00:00:00,ZRX/USD,0.17322,0.17586,0.16669,0.16669,3113.27661561,518.9520790560309
1694044800,2023-09-07 00:00:00,ZRX/USD,0.17419,0.17419,0.16829,0.16829,4215.02140140,709.345951641606
1693958400,2023-09-06 00:00:00,ZRX/USD,0.17579,0.17580,0.17170,0.17470,14145.13437486,2471.154975288042
1693872000,2023-09-05 00:00:00,ZRX/USD,0.17069,0.17856,0.17069,0.17451,4497.91059488,784.9303779125088
1693785600,2023-09-04 00:00:00,ZRX/USD,0.16459,0.16900,0.16459,0.16769,3172.24490111,531.9537474671358
1693699200,2023-09-03 00:00:00,ZRX/USD,0.16470,0.17039,0.16390,0.16390,1621.97676393,265.841991608127
1693612800,2023-09-02 00:00:00,ZRX/USD,0.16189,0.16280,0.16189,0.16280,156.51897762,25.481289556535998
1693526400,2023-09-01 00:00:00,ZRX/USD,0.16575,0.16575,0.16108,0.16108,4777.94951624,769.6321080759392
1693440000,2023-08-31 00:00:00,ZRX/USD,0.17240,0.17456,0.16471,0.16471,947.27317220,156.025364193062
1693353600,2023-08-30 00:00:00,ZRX/USD,0.17681,0.17681,0.17290,0.17300,764.65027447,132.28449748331
1693267200,2023-08-29 00:00:00,ZRX/USD,0.17700,0.17998,0.17700,0.17998,1800.89958360,324.125907056328
1693180800,2023-08-28 00:00:00,ZRX/USD,0.16850,0.17130,0.16700,0.17130,26364.73727912,4516.279495913256
1693094400,2023-08-27 00:00:00,ZRX/USD,0.17120,0.17220,0.17120,0.17220,352.80126797,60.752378344434
1693008000,2023-08-26 00:00:00,ZRX/USD,0.17230,0.17587,0.17050,0.17120,11523.59033985,1972.83866618232
1692921600,2023-08-25 00:00:00,ZRX/USD,0.17111,0.17249,0.17068,0.17221,7316.79965066,1260.0260678401587
1692835200,2023-08-24 00:00:00,ZRX/USD,0.17341,0.17409,0.17169,0.17169,2475.02520427,424.9370773211163
