https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USD
1730419200,2024-11-01 00:00:00,MATIC/USD,0.32040,0.32589,0.31259,0.31809,109823.42971616,34933.73475841333
1730332800,2024-10-31 00:00:00,MATIC/USD,0.33270,0.33334,0.31585,0.32219,236279.77762484,76126.9815529472
1730246400,2024-10-30 00:00:00,MATIC/USD,0.33273,0.34121,0.32795,0.33280,154746.31996823,51499.575285426945
1730160000,2024-10-29 00:00:00,MATIC/USD,0.32454,0.33992,0.32337,0.33504,854862.54156152,286413.14592477167
1730073600,2024-10-28 00:00:00,MATIC/USD,0.33040,0.33081,0.31352,0.32669,313449.62913178,102400.85934106121
1729987200,2024-10-27 00:00:00,MATIC/USD,0.32895,0.35948,0.32196,0.32903,64175.66939932,21115.720502458258
1729900800,2024-10-26 00:00:00,MATIC/USD,0.32252,0.32968,0.31835,0.32913,82466.74330019,27142.279222391535
1729814400,2024-10-25 00:00:00,MATIC/USD,0.35467,0.35479,0.30285,0.32321,162764.37818303,52607.07467253713
1729728000,2024-10-24 00:00:00,MATIC/USD,0.35501,0.35963,0.35238,0.35548,119057.79368359,42322.664498642574
1729641600,2024-10-23 00:00:00,MATIC/USD,0.36603,0.36603,0.34609,0.35478,498896.67906323,176998.56379805272
1729555200,2024-10-22 00:00:00,MATIC/USD,0.37137,0.37346,0.36291,0.36625,350665.99737490,128431.42153855713
1729468800,2024-10-21 00:00:00,MATIC/USD,0.38363,0.38648,0.36872,0.37346,333526.76632728,124558.906152586
1729382400,2024-10-20 00:00:00,MATIC/USD,0.37132,0.38555,0.36600,0.38424,202087.24434919,77650.00276873277
1729296000,2024-10-19 00:00:00,MATIC/USD,0.37149,0.37734,0.36988,0.37265,130594.13472449,48665.904305081196
1729209600,2024-10-18 00:00:00,MATIC/USD,0.36503,0.37009,0.36294,0.36869,32924.60776965,12138.973638592259
1729123200,2024-10-17 00:00:00,MATIC/USD,0.37285,0.37371,0.36096,0.36578,70724.06358001,25869.44797629606
1729036800,2024-10-16 00:00:00,MATIC/USD,0.37248,0.37455,0.36704,0.37008,327260.75894737,121112.66167124269
1728950400,2024-10-15 00:00:00,MATIC/USD,0.37543,0.37852,0.35858,0.37065,393760.63415282,145947.37904874273
1728864000,2024-10-14 00:00:00,MATIC/USD,0.36458,0.37748,0.36327,0.37518,71131.02927026,26686.939561616146
1728777600,2024-10-13 00:00:00,MATIC/USD,0.37183,0.39222,0.35979,0.36602,261272.85606250,95631.09077599626
1728691200,2024-10-12 00:00:00,MATIC/USD,0.37210,0.40999,0.37006,0.37212,97581.45137922,36312.009687235346
1728604800,2024-10-11 00:00:00,MATIC/USD,0.37183,0.39056,0.35938,0.37486,110918.92587021,41579.06855170693
1728518400,2024-10-10 00:00:00,MATIC/USD,0.36718,0.38546,0.35030,0.37289,339964.68381808,126769.43094892385
1728432000,2024-10-09 00:00:00,MATIC/USD,0.37557,0.40972,0.36135,0.36634,1107519.92845843,405728.8505914613
1728345600,2024-10-08 00:00:00,MATIC/USD,0.37624,0.37939,0.37051,0.37648,325567.80744884,122569.76814833928
1728259200,2024-10-07 00:00:00,MATIC/USD,0.38178,0.38985,0.37487,0.37506,357293.19383574,134006.38528003264
1728172800,2024-10-06 00:00:00,MATIC/USD,0.37910,0.38409,0.37697,0.38248,184709.55964973,70647.71237482873
1728086400,2024-10-05 00:00:00,MATIC/USD,0.38406,0.38539,0.37663,0.37892,46947.20840448,17789.23620862556
1728000000,2024-10-04 00:00:00,MATIC/USD,0.37682,0.38632,0.37582,0.38352,679923.65720683,260764.32101196345
1727913600,2024-10-03 00:00:00,MATIC/USD,0.37209,0.37864,0.35190,0.37683,1494595.90607120,563208.5752848103
1727827200,2024-10-02 00:00:00,MATIC/USD,0.37556,0.38646,0.36961,0.37312,150363.16552552,56103.50432088202
1727740800,2024-10-01 00:00:00,MATIC/USD,0.39634,0.40582,0.35797,0.37594,394087.71813634,148153.33675617565
1727654400,2024-09-30 00:00:00,MATIC/USD,0.42182,0.42182,0.39042,0.39673,201647.54518136,79999.63059980096
1727568000,2024-09-29 00:00:00,MATIC/USD,0.42205,0.42517,0.41250,0.42129,149461.56134808,62966.66118033262
1727481600,2024-09-28 00:00:00,MATIC/USD,0.43442,0.43779,0.41951,0.42334,136942.42922246,57973.207987036214
1727395200,2024-09-27 00:00:00,MATIC/USD,0.42603,0.43830,0.42401,0.43362,367237.65763180,159241.59310230112
1727308800,2024-09-26 00:00:00,MATIC/USD,0.41042,0.43500,0.40356,0.42575,296336.34019484,126165.19683795313
1727222400,2024-09-25 00:00:00,MATIC/USD,0.40987,0.41842,0.40369,0.40905,319660.64374629,130757.18632441993
1727136000,2024-09-24 00:00:00,MATIC/USD,0.40608,0.40931,0.39958,0.40931,353416.38794123,144656.86174822485
1727049600,2024-09-23 00:00:00,MATIC/USD,0.40109,0.43929,0.39615,0.40613,698267.82728614,283587.51269572
1726963200,2024-09-22 00:00:00,MATIC/USD,0.40994,0.45998,0.38194,0.40150,171299.66841095,68776.81686699642
1726876800,2024-09-21 00:00:00,MATIC/USD,0.40070,0.41108,0.39671,0.41108,140936.75739155,57936.28222851837
1726790400,2024-09-20 00:00:00,MATIC/USD,0.39792,0.40858,0.39450,0.40035,480950.51615445,192548.53914243405
1726704000,2024-09-19 00:00:00,MATIC/USD,0.39033,0.40195,0.38948,0.39860,407311.15480524,162354.22630536868
1726617600,2024-09-18 00:00:00,MATIC/USD,0.37858,0.38812,0.36825,0.38812,547056.20163528,212323.4529786849
1726531200,2024-09-17 00:00:00,MATIC/USD,0.37670,0.40044,0.36545,0.38063,633496.68709812,241127.84401015742
1726444800,2024-09-16 00:00:00,MATIC/USD,0.38850,0.38875,0.37417,0.37602,123191.53437240,46322.480754709846
1726358400,2024-09-15 00:00:00,MATIC/USD,0.40479,0.46497,0.38748,0.38996,42434.39730629,16547.717573560847
1726272000,2024-09-14 00:00:00,MATIC/USD,0.41050,0.45989,0.39775,0.40674,66121.80536151,26894.38311274058
1726185600,2024-09-13 00:00:00,MATIC/USD,0.38059,0.46500,0.37533,0.41209,304350.83424847,125419.93528545201
1726099200,2024-09-12 00:00:00,MATIC/USD,0.37426,0.38071,0.37178,0.37905,171259.39406888,64915.87332180897
1726012800,2024-09-11 00:00:00,MATIC/USD,0.48495,0.48495,0.36658,0.37438,1503030.82785707,562704.6813331298
1725926400,2024-09-10 00:00:00,MATIC/USD,0.38229,0.48499,0.37728,0.48496,123391.92471591,59840.14781022772
1725840000,2024-09-09 00:00:00,MATIC/USD,0.37804,0.38523,0.37253,0.38248,74887.76238844,28643.07135833053
1725753600,2024-09-08 00:00:00,MATIC/USD,0.36915,0.37551,0.36506,0.37535,22911.59585746,8599.867505097613
1725667200,2024-09-07 00:00:00,MATIC/USD,0.36780,0.37608,0.36677,0.37208,57900.18252610,21543.499914311287
1725580800,2024-09-06 00:00:00,MATIC/USD,0.36395,0.37825,0.35772,0.36617,264172.60240535,96732.08182276701
1725494400,2024-09-05 00:00:00,MATIC/USD,0.38110,0.39649,0.36380,0.36854,196487.68848653,72413.57271482577
1725408000,2024-09-04 00:00:00,MATIC/USD,0.39945,0.39945,0.35936,0.38049,261695.35199914,99572.46448215278
1725321600,2024-09-03 00:00:00,MATIC/USD,0.40948,0.41279,0.39713,0.39713,1008838.36008679,400639.9779412669
1725235200,2024-09-02 00:00:00,MATIC/USD,0.40450,0.41220,0.39679,0.41091,73815.25375127,30331.425918934354
1725148800,2024-09-01 00:00:00,MATIC/USD,0.41769,0.41769,0.39725,0.40053,109558.98255734,43881.65928369139
1725062400,2024-08-31 00:00:00,MATIC/USD,0.42219,0.42550,0.41828,0.41901,88983.48707330,37284.97091858343
1724976000,2024-08-30 00:00:00,MATIC/USD,0.42486,0.42813,0.40000,0.42054,213689.01950838,89864.78026405413
1724889600,2024-08-29 00:00:00,MATIC/USD,0.43698,0.44624,0.41449,0.42289,298477.61544353,126223.19879491441
1724803200,2024-08-28 00:00:00,MATIC/USD,0.46480,0.46522,0.42756,0.43511,548904.75209435,238833.94668377266
1724716800,2024-08-27 00:00:00,MATIC/USD,0.50543,0.51377,0.45998,0.46569,359970.45044144,167634.6390660742
1724630400,2024-08-26 00:00:00,MATIC/USD,0.52573,0.52736,0.50340,0.50365,119748.22899488,60311.19553327132
1724544000,2024-08-25 00:00:00,MATIC/USD,0.56978,0.57429,0.52527,0.52635,306506.57913132,161329.73792577029
1724457600,2024-08-24 00:00:00,MATIC/USD,0.53677,0.57976,0.53207,0.57217,186438.97165669,106674.78641280832
1724371200,2024-08-23 00:00:00,MATIC/USD,0.53378,0.54722,0.51987,0.53928,504203.30639602,271906.75907324563
1724284800,2024-08-22 00:00:00,MATIC/USD,0.52343,0.53912,0.51645,0.53369,295568.48063561,157741.9424304187
1724198400,2024-08-21 00:00:00,MATIC/USD,0.46260,0.52745,0.45978,0.52479,601163.67794511,315484.6865488143
1724112000,2024-08-20 00:00:00,MATIC/USD,0.43226,0.46642,0.43226,0.46329,371302.21107381,172020.60136838543
1724025600,2024-08-19 00:00:00,MATIC/USD,0.41569,0.42983,0.41569,0.42913,153193.80701555,65740.05840458297
1723939200,2024-08-18 00:00:00,MATIC/USD,0.40985,0.41764,0.40873,0.41730,33979.56713258,14179.673364425635
1723852800,2024-08-17 00:00:00,MATIC/USD,0.40273,0.40959,0.40273,0.40726,25732.38725712,10479.772034334692
1723766400,2024-08-16 00:00:00,MATIC/USD,0.40022,0.40688,0.39371,0.40430,31358.05192878,12678.060394805754
1723680000,2024-08-15 00:00:00,MATIC/USD,0.42428,0.42818,0.39666,0.40229,122508.07091192,49283.7718471563
1723593600,2024-08-14 00:00:00,MATIC/USD,0.42196,0.42487,0.40892,0.42396,81688.75266077,34632.76357806005
1723507200,2024-08-13 00:00:00,MATIC/USD,0.42518,0.42526,0.41319,0.42430,182868.51336707,77591.1102216478
1723420800,2024-08-12 00:00:00,MATIC/USD,0.40306,0.43035,0.40244,0.42523,90216.60394854,38362.806497037665
1723334400,2024-08-11 00:00:00,MATIC/USD,0.42917,0.43805,0.40337,0.40367,64327.30589883,25967.003572180707
1723248000,2024-08-10 00:00:00,MATIC/USD,0.42341,0.43083,0.41946,0.42813,20155.09316250,8629.000035661125
1723161600,2024-08-09 00:00:00,MATIC/USD,0.43030,0.43100,0.41536,0.42097,74550.60357833,31383.567588369584
1723075200,2024-08-08 00:00:00,MATIC/USD,0.39348,0.43254,0.39348,0.43140,150324.52072675,64849.99824151995
1722988800,2024-08-07 00:00:00,MATIC/USD,0.40788,0.41566,0.38954,0.39202,333856.37659248,130878.376751784
1722902400,2024-08-06 00:00:00,MATIC/USD,0.39127,0.41604,0.39127,0.40795,511086.73968495,208497.83545447534
1722816000,2024-08-05 00:00:00,MATIC/USD,0.42233,0.42254,0.34000,0.38534,894410.42917464,344652.1147781558
1722729600,2024-08-04 00:00:00,MATIC/USD,0.45278,0.45734,0.40962,0.42070,462260.45169372,194472.972027548
1722643200,2024-08-03 00:00:00,MATIC/USD,0.46530,0.47256,0.44251,0.45443,118027.59674059,53635.28078682631
1722556800,2024-08-02 00:00:00,MATIC/USD,0.48283,0.48732,0.45888,0.46748,209867.67329608,98108.93991245147
1722470400,2024-08-01 00:00:00,MATIC/USD,0.49627,0.55500,0.46927,0.49215,972315.95862158,478525.2990356106
1722384000,2024-07-31 00:00:00,MATIC/USD,0.50418,0.51928,0.49239,0.49563,108270.55232329,53662.13384799223
1722297600,2024-07-30 00:00:00,MATIC/USD,0.50944,0.52441,0.50076,0.50429,213970.86327747,107903.36664219535
1722211200,2024-07-29 00:00:00,MATIC/USD,0.50898,0.52441,0.50898,0.51046,206686.70272438,105505.29427268702
1722124800,2024-07-28 00:00:00,MATIC/USD,0.51339,0.51976,0.50636,0.50792,59915.99994595,30432.534692546928
1722038400,2024-07-27 00:00:00,MATIC/USD,0.51446,0.52330,0.51080,0.51964,75506.21802935,39236.051136771435
1721952000,2024-07-26 00:00:00,MATIC/USD,0.50608,0.51517,0.50532,0.51517,58569.50558389,30173.252191652613
1721865600,2024-07-25 00:00:00,MATIC/USD,0.51676,0.51676,0.48277,0.49760,190644.74518944,94864.82520626535
1721779200,2024-07-24 00:00:00,MATIC/USD,0.53350,0.53970,0.51402,0.51740,188908.96026274,97741.49603994167
1721692800,2024-07-23 00:00:00,MATIC/USD,0.53962,0.55555,0.52164,0.53355,609013.93515016,324939.3850993678
1721606400,2024-07-22 00:00:00,MATIC/USD,0.54805,0.54805,0.53000,0.53000,114649.56117474,60764.2674226122
1721520000,2024-07-21 00:00:00,MATIC/USD,0.54009,0.54909,0.52779,0.54693,99858.63493919,54615.68320729119
1721433600,2024-07-20 00:00:00,MATIC/USD,0.53085,0.54097,0.53010,0.53958,274728.79509499,148238.1632573547
1721347200,2024-07-19 00:00:00,MATIC/USD,0.51407,0.53359,0.50729,0.53359,210587.19761670,112367.22277629495
1721260800,2024-07-18 00:00:00,MATIC/USD,0.53977,0.55219,0.51244,0.51526,233038.50468122,120075.41992204542
1721174400,2024-07-17 00:00:00,MATIC/USD,0.54874,0.55900,0.53990,0.53990,66351.81606716,35823.34549465969
1721088000,2024-07-16 00:00:00,MATIC/USD,0.54941,0.55200,0.52000,0.54148,190775.17710831,103300.94290060768
1721001600,2024-07-15 00:00:00,MATIC/USD,0.53114,0.54918,0.53114,0.54579,66164.72893086,36112.04740317408
1720915200,2024-07-14 00:00:00,MATIC/USD,0.52780,0.53305,0.51482,0.52988,41242.29048717,21853.46488334164
1720828800,2024-07-13 00:00:00,MATIC/USD,0.50590,0.53509,0.50590,0.53509,58163.90283491,31122.92276793199
1720742400,2024-07-12 00:00:00,MATIC/USD,0.49460,0.50987,0.49414,0.50616,60889.67083176,30819.915788203645
1720656000,2024-07-11 00:00:00,MATIC/USD,0.51658,0.52409,0.49753,0.49753,89804.80720609,44680.585729245955
1720569600,2024-07-10 00:00:00,MATIC/USD,0.49940,0.51589,0.49449,0.51177,40267.57680363,20607.737780793723
1720483200,2024-07-09 00:00:00,MATIC/USD,0.50056,0.50731,0.49390,0.50018,165626.03567005,82842.8305214456
1720396800,2024-07-08 00:00:00,MATIC/USD,0.47785,0.51240,0.46109,0.50149,398490.53046542,199839.01612310347
1720310400,2024-07-07 00:00:00,MATIC/USD,0.50630,0.50630,0.47825,0.47825,114940.38307325,54970.23820478182
1720224000,2024-07-06 00:00:00,MATIC/USD,0.46759,0.51492,0.46619,0.50690,327543.49885250,166031.79956833227
1720137600,2024-07-05 00:00:00,MATIC/USD,0.49313,0.49349,0.43073,0.46769,839020.34088773,392401.42322978243
1720051200,2024-07-04 00:00:00,MATIC/USD,0.53061,0.53406,0.49449,0.49703,297564.02622449,147898.2479543583
1719964800,2024-07-03 00:00:00,MATIC/USD,0.56620,0.56777,0.52645,0.53097,309433.18468254,164299.7380708883
1719878400,2024-07-02 00:00:00,MATIC/USD,0.55649,0.57253,0.55649,0.57032,29452.26001209,16797.21293009517
1719792000,2024-07-01 00:00:00,MATIC/USD,0.55929,0.56729,0.55350,0.56509,129174.73454801,72995.35074573498
1719705600,2024-06-30 00:00:00,MATIC/USD,0.54686,0.56120,0.54544,0.56120,34347.46754419,19275.79878579943
1719619200,2024-06-29 00:00:00,MATIC/USD,0.56152,0.56152,0.54789,0.54789,37898.98798812,20764.47652881107
1719532800,2024-06-28 00:00:00,MATIC/USD,0.56579,0.56902,0.55312,0.55312,48290.99359883,26710.714379384845
1719446400,2024-06-27 00:00:00,MATIC/USD,0.55018,0.57021,0.54312,0.56603,71371.33909428,40398.31906753531
1719360000,2024-06-26 00:00:00,MATIC/USD,0.56655,0.56968,0.54940,0.55526,74544.45565189,41391.55444526844
1719273600,2024-06-25 00:00:00,MATIC/USD,0.56103,0.57638,0.55938,0.56676,230108.79504988,130416.46068246999
1719187200,2024-06-24 00:00:00,MATIC/USD,0.56339,0.56641,0.53680,0.56153,224394.88994694,126004.46255190522
1719100800,2024-06-23 00:00:00,MATIC/USD,0.57471,0.58331,0.55969,0.55969,55853.86564646,31260.8500636672
1719014400,2024-06-22 00:00:00,MATIC/USD,0.56800,0.57298,0.56300,0.57027,9085.14313413,5180.984575100315
1718928000,2024-06-21 00:00:00,MATIC/USD,0.57364,0.58089,0.56829,0.56906,123778.68741598,70437.49986093759
1718841600,2024-06-20 00:00:00,MATIC/USD,0.57483,0.59609,0.56852,0.57586,70250.41460623,40454.40375514361
1718755200,2024-06-19 00:00:00,MATIC/USD,0.55615,0.58081,0.55615,0.57670,161979.77035269,93413.73356239632
1718668800,2024-06-18 00:00:00,MATIC/USD,0.58400,0.58400,0.51834,0.55409,1190646.52918392,659725.3353555182
1718582400,2024-06-17 00:00:00,MATIC/USD,0.61820,0.61833,0.57480,0.58729,211653.25939878,124301.8427123095
1718496000,2024-06-16 00:00:00,MATIC/USD,0.61687,0.62715,0.60617,0.61897,218270.44301835,135102.8561150681
1718409600,2024-06-15 00:00:00,MATIC/USD,0.59215,0.61769,0.59061,0.61687,273837.96528944,168922.42564809686
1718323200,2024-06-14 00:00:00,MATIC/USD,0.60550,0.61252,0.57398,0.59159,416087.43244290,246153.1641588952
1718236800,2024-06-13 00:00:00,MATIC/USD,0.64111,0.64129,0.59954,0.60450,181131.86961969,109494.21518510261
1718150400,2024-06-12 00:00:00,MATIC/USD,0.61762,0.65038,0.60649,0.64379,160896.61457061,103583.631494413
1718064000,2024-06-11 00:00:00,MATIC/USD,0.64960,0.64960,0.60932,0.61750,291987.55129106,180302.31292222955
1717977600,2024-06-10 00:00:00,MATIC/USD,0.65383,0.66605,0.63711,0.65002,150780.44128286,98010.30244268467
1717891200,2024-06-09 00:00:00,MATIC/USD,0.64928,0.65617,0.64457,0.65519,158177.81247851,103636.52095779497
1717804800,2024-06-08 00:00:00,MATIC/USD,0.66419,0.66873,0.64406,0.64907,137338.11972438,89142.05336950334
1717718400,2024-06-07 00:00:00,MATIC/USD,0.72597,0.72742,0.62000,0.66692,432313.52990278,288318.539362762
1717632000,2024-06-06 00:00:00,MATIC/USD,0.72507,0.74020,0.71452,0.72653,455992.63617890,331292.32996305625
1717545600,2024-06-05 00:00:00,MATIC/USD,0.71653,0.72557,0.70924,0.72200,119402.31190146,86208.46919285411
1717459200,2024-06-04 00:00:00,MATIC/USD,0.70449,0.71910,0.70132,0.71435,89724.16781135,64094.45927603787
1717372800,2024-06-03 00:00:00,MATIC/USD,0.69116,0.71137,0.69116,0.70743,242010.72145931,171205.64468195967
1717286400,2024-06-02 00:00:00,MATIC/USD,0.70240,0.70437,0.68711,0.69097,63158.25101845,43640.45670621839
1717200000,2024-06-01 00:00:00,MATIC/USD,0.69454,0.70164,0.69454,0.70052,21655.79506693,15170.317560285805
1717113600,2024-05-31 00:00:00,MATIC/USD,0.69572,0.70718,0.68369,0.69560,321126.39510716,223375.52043654048
1717027200,2024-05-30 00:00:00,MATIC/USD,0.71726,0.71926,0.69160,0.69791,220944.73524313,154199.54017353288
1716940800,2024-05-29 00:00:00,MATIC/USD,0.73225,0.74304,0.71478,0.71641,182231.20073543,130552.2545188694
1716854400,2024-05-28 00:00:00,MATIC/USD,0.74437,0.74861,0.72474,0.73000,173342.70500166,126540.17465121181
1716768000,2024-05-27 00:00:00,MATIC/USD,0.71676,0.74995,0.71571,0.74301,137463.26623331,102136.58144401165
1716681600,2024-05-26 00:00:00,MATIC/USD,0.73025,0.73239,0.71343,0.71630,46750.02618967,33487.04375966063
1716595200,2024-05-25 00:00:00,MATIC/USD,0.72283,0.73354,0.72111,0.73036,62191.77885244,45422.38760266808
1716508800,2024-05-24 00:00:00,MATIC/USD,0.74424,0.75355,0.70924,0.72251,339230.67160061,245097.55253815674
1716422400,2024-05-23 00:00:00,MATIC/USD,0.72482,0.75750,0.69841,0.74172,549328.24492101,407447.74582281156
1716336000,2024-05-22 00:00:00,MATIC/USD,0.73005,0.73214,0.70306,0.72361,197834.61882376,143155.10852706098
1716249600,2024-05-21 00:00:00,MATIC/USD,0.75249,0.75869,0.71910,0.72938,248954.92919609,181582.74625704414
1716163200,2024-05-20 00:00:00,MATIC/USD,0.68233,0.75723,0.68080,0.74969,264433.03031328,198242.79849556286
1716076800,2024-05-19 00:00:00,MATIC/USD,0.70954,0.71130,0.68189,0.68320,89310.98995595,61017.26833790504
1715990400,2024-05-18 00:00:00,MATIC/USD,0.71339,0.72227,0.70802,0.70982,127768.28745986,90692.48580475783
1715904000,2024-05-17 00:00:00,MATIC/USD,0.69433,0.72035,0.69166,0.71357,145901.40125686,104110.8628948576
1715817600,2024-05-16 00:00:00,MATIC/USD,0.68720,0.69776,0.66697,0.69722,84121.81210803,58651.40983796067
1715731200,2024-05-15 00:00:00,MATIC/USD,0.65093,0.68819,0.64410,0.68625,380899.57809639,261392.33546864765
1715644800,2024-05-14 00:00:00,MATIC/USD,0.66338,0.66529,0.64778,0.64908,159314.51611251,103407.86611830798
1715558400,2024-05-13 00:00:00,MATIC/USD,0.67100,0.67911,0.64715,0.66332,108634.57496000,72059.4862624672
1715472000,2024-05-12 00:00:00,MATIC/USD,0.67708,0.68259,0.66850,0.67046,54995.99170594,36872.61259916453
1715385600,2024-05-11 00:00:00,MATIC/USD,0.67388,0.68563,0.67329,0.67588,37705.22116188,25484.204878891454
1715299200,2024-05-10 00:00:00,MATIC/USD,0.69254,0.70160,0.66444,0.67206,169250.33522774,113746.38029315494
1715212800,2024-05-09 00:00:00,MATIC/USD,0.68102,0.69879,0.67117,0.69444,88280.86042311,61305.7607122245
1715126400,2024-05-08 00:00:00,MATIC/USD,0.69362,0.69414,0.67305,0.68256,116498.88652971,79517.47998971885
1715040000,2024-05-07 00:00:00,MATIC/USD,0.71083,0.71849,0.69026,0.69321,229475.46908344,159074.68992333143
1714953600,2024-05-06 00:00:00,MATIC/USD,0.73398,0.77738,0.71024,0.71090,307148.18111096,218351.64195178146
1714867200,2024-05-05 00:00:00,MATIC/USD,0.72912,0.74129,0.72014,0.73290,38229.50414762,28018.403589790698
1714780800,2024-05-04 00:00:00,MATIC/USD,0.73167,0.73986,0.72492,0.72849,183845.26673763,133929.43836569609
1714694400,2024-05-03 00:00:00,MATIC/USD,0.72249,0.74138,0.71769,0.73210,207174.49048332,151672.44448283856
1714608000,2024-05-02 00:00:00,MATIC/USD,0.69120,0.72614,0.67760,0.72034,175903.05269623,126710.00497920232
1714521600,2024-05-01 00:00:00,MATIC/USD,0.66729,0.69750,0.63241,0.69190,387161.95503786,267877.35669069533
1714435200,2024-04-30 00:00:00,MATIC/USD,0.70164,0.71215,0.64771,0.66745,685056.13012072,457240.71404907457
1714348800,2024-04-29 00:00:00,MATIC/USD,0.72400,0.73269,0.68966,0.70482,241625.46638828,170302.4612197875
1714262400,2024-04-28 00:00:00,MATIC/USD,0.73407,0.74781,0.72020,0.72071,44241.68448618,31885.424426034784
1714176000,2024-04-27 00:00:00,MATIC/USD,0.70349,0.73439,0.68349,0.73215,143175.47162009,104825.92154664888
1714089600,2024-04-26 00:00:00,MATIC/USD,0.72100,0.72860,0.70082,0.70260,82304.57078731,57827.19143516401
1714003200,2024-04-25 00:00:00,MATIC/USD,0.70369,0.72687,0.69210,0.72060,159726.86660177,115099.18007323546
1713916800,2024-04-24 00:00:00,MATIC/USD,0.72973,0.76378,0.69944,0.70513,322624.39731722,227492.14128029134
1713830400,2024-04-23 00:00:00,MATIC/USD,0.74285,0.74911,0.72460,0.72850,148991.00650337,108539.94823770506
1713744000,2024-04-22 00:00:00,MATIC/USD,0.71453,0.74950,0.70960,0.74281,183658.40796459,136423.3020201771
1713657600,2024-04-21 00:00:00,MATIC/USD,0.73779,0.74551,0.70040,0.71413,83406.01103475,59562.734660246024
1713571200,2024-04-20 00:00:00,MATIC/USD,0.67332,0.74069,0.66601,0.73891,133273.22568353,98476.91918981716
1713484800,2024-04-19 00:00:00,MATIC/USD,0.67544,0.68998,0.62101,0.67296,568541.52132580,382605.70219141035
1713398400,2024-04-18 00:00:00,MATIC/USD,0.66839,0.69152,0.65223,0.67669,255957.66609318,173203.993068594
1713312000,2024-04-17 00:00:00,MATIC/USD,0.70321,0.70958,0.65647,0.66919,337276.04152702,225701.7542294665
1713225600,2024-04-16 00:00:00,MATIC/USD,0.70620,0.73037,0.67440,0.70360,410260.38277021,288659.2053171197
1713139200,2024-04-15 00:00:00,MATIC/USD,0.71061,0.75210,0.68421,0.70766,726522.72699701,514131.072986704
1713052800,2024-04-14 00:00:00,MATIC/USD,0.65611,0.71846,0.63171,0.71150,1353847.14132898,963262.2410555693
1712966400,2024-04-13 00:00:00,MATIC/USD,0.76445,0.89000,0.59061,0.65420,1167303.35061878,763649.8519748058
1712880000,2024-04-12 00:00:00,MATIC/USD,0.87870,0.92115,0.72001,0.76619,865993.38713504,663515.4732889964
1712793600,2024-04-11 00:00:00,MATIC/USD,0.88435,0.89541,0.86226,0.87935,144937.95646672,127451.19201901022
1712707200,2024-04-10 00:00:00,MATIC/USD,0.89576,0.90253,0.85469,0.88789,339372.83233254,301325.74409973895
1712620800,2024-04-09 00:00:00,MATIC/USD,0.94850,0.95000,0.89380,0.89869,238896.09305005,214693.52986314942
1712534400,2024-04-08 00:00:00,MATIC/USD,0.90940,0.94960,0.89188,0.94626,340906.75532056,322586.4262896331
1712448000,2024-04-07 00:00:00,MATIC/USD,0.89632,0.92256,0.89400,0.91041,119035.27548275,108370.90515225043
1712361600,2024-04-06 00:00:00,MATIC/USD,0.88429,0.90661,0.88194,0.89680,64194.38843320,57569.52754689376
1712275200,2024-04-05 00:00:00,MATIC/USD,0.90538,0.90611,0.86000,0.88500,126105.05970712,111602.9778408012
1712188800,2024-04-04 00:00:00,MATIC/USD,0.89382,0.92270,0.87332,0.90611,434621.57774917,393814.95781430043
1712102400,2024-04-03 00:00:00,MATIC/USD,0.90139,0.92159,0.87440,0.89574,193865.91765999,173653.45708475943
1712016000,2024-04-02 00:00:00,MATIC/USD,0.95089,0.95089,0.88531,0.90063,313742.24307489,282565.6763805382
1711929600,2024-04-01 00:00:00,MATIC/USD,1.00356,1.00770,0.92656,0.95129,357477.23339516,340064.51735648175
1711843200,2024-03-31 00:00:00,MATIC/USD,0.97812,1.00399,0.97811,1.00293,94158.18785495,94434.07134536501
1711756800,2024-03-30 00:00:00,MATIC/USD,0.99209,1.00263,0.97605,0.98097,58746.47409661,57628.52869455151
1711670400,2024-03-29 00:00:00,MATIC/USD,1.00159,1.00556,0.97729,0.99165,337426.17859246,334608.670001213
1711584000,2024-03-28 00:00:00,MATIC/USD,1.00756,1.02455,0.99753,1.00212,285931.35659788,286537.5310738675
1711497600,2024-03-27 00:00:00,MATIC/USD,1.04612,1.08101,1.00000,1.00951,376818.69566824,380402.24146404496
1711411200,2024-03-26 00:00:00,MATIC/USD,1.04540,1.07728,1.02741,1.04611,227021.54131985,237489.5045901083
1711324800,2024-03-25 00:00:00,MATIC/USD,1.00844,1.06062,1.00401,1.04659,584580.56416720,611816.1726517498
1711238400,2024-03-24 00:00:00,MATIC/USD,0.97841,1.01438,0.97787,1.01208,230556.86004088,233341.98691017387
1711152000,2024-03-23 00:00:00,MATIC/USD,0.97336,1.00330,0.95719,0.98316,89195.56043602,87693.50719827742
1711065600,2024-03-22 00:00:00,MATIC/USD,0.99880,1.01868,0.95243,0.96901,732392.30760817,709695.4699953928
1710979200,2024-03-21 00:00:00,MATIC/USD,1.00628,1.01258,0.97310,0.99495,804842.78432949,800778.3282686261
1710892800,2024-03-20 00:00:00,MATIC/USD,0.93058,1.01747,0.91504,1.00867,467935.60303924,471992.6047175902
1710806400,2024-03-19 00:00:00,MATIC/USD,1.03242,1.03601,0.90921,0.93253,814075.26923372,759149.6108185209
